"","model-shift","table","test_cat","test_name","slope","p-val","slope-no-extreme","p-val-no-extreme"
"428","model 17 vs 13","adni","","TAU.bl","-1.87931033447475","0.0399975507067332","-2.2692464554741","0.0736860223224304"
"429","model 17 vs 13","adni","","ABETA.bl","5.00362558481398","0.163919893455201","2.25769240682922","0.647239623247745"
"430","model 17 vs 13","adni","","COMBINED PVALUES","8","0.00299921449535805","8","0.0377125168375983"
"431","model 17 vs 13","adni","_memory","EcogSPMem.bl","-0.0034885315766449","0.537772690872948","-0.00417891333003517","0.588561313010772"
"432","model 17 vs 13","adni","_memory","MMSE_RECALL.bl","-0.00699162865483079","0.245233663682313","-0.00889724290889153","0.276092373883866"
"433","model 17 vs 13","adni","_memory","ADAS_MEMORY.bl","-0.0814069931373476","0.027473656752002","-0.0769343533264751","0.120408839407889"
"434","model 17 vs 13","adni","_memory","MOCA_MEMORY.bl","0.0202710970483621","0.513301775275488","0.0119157578705651","0.773568782013866"
"435","model 17 vs 13","adni","_memory","CDMEMORY.bl","-0.00125045799726222","0.541388821921712","-0.00212859411071023","0.445312879594379"
"436","model 17 vs 13","adni","_memory","COMBINED PVALUES","5","0.143910033196583","5","0.338664754515874"
"437","model 17 vs 13","adni","_language","EcogSPLang.bl","-0.00144221371568682","0.749950804347637","-0.00192192267537413","0.756915338743729"
"438","model 17 vs 13","adni","_language","MMSE_LANGUAGE.bl","-0.0010821915990462","0.792818387262781","0.00095674774113624","0.864040809082899"
"439","model 17 vs 13","adni","_language","ADAS_LANGUAGE.bl","-0.0014296177310484","0.80485870234071","-0.0020706251098854","0.791956557526035"
"440","model 17 vs 13","adni","_language","MOCA_LANGUAGE.bl","-0.0431381909808239","0.243682123811369","-0.0458358589561025","0.356636990342753"
"441","model 17 vs 13","adni","_language","COMBINED PVALUES","4","0.79604753323138","4","0.868732170935519"
"442","model 17 vs 13","adni","_orientation","MMSE_ORIENTATION.bl","-0.00191258591303183","0.713905730697811","-3.60308836481128e-05","0.995930126940036"
"443","model 17 vs 13","adni","_orientation","ADAS_ORIENTATION.bl","0.00362630168072665","0.484745151779558","0.0100875747376855","0.152920089155538"
"444","model 17 vs 13","adni","_orientation","MOCA_ORIENTATION.bl","-0.00159073520157299","0.679249867214481","-0.0104603252121827","0.040186913706412"
"445","model 17 vs 13","adni","_orientation","CDORIENT.bl","-0.00293493007437393","0.11895520998084","-0.00364974041029207","0.15623605151229"
"446","model 17 vs 13","adni","_orientation","COMBINED PVALUES","4","0.462546656786332","4","0.284959488128582"
"447","model 17 vs 13","adni","_visuospatial","EcogSPVisspat.bl","-0.0052125794392621","0.164014796934716","-0.00448465267997011","0.378659182403184"
"448","model 17 vs 13","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00498380678186469","0.230290510400395","-0.00566238232169943","0.311194488020099"
"449","model 17 vs 13","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0182606880767326","0.0115575998725686","0.0231711244738326","0.0175466709633391"
"450","model 17 vs 13","adni","_visuospatial","COMBINED PVALUES","3","0.0106622932032469","3","0.0465401427223941"
"451","model 17 vs 13","adni","_execfunc","EcogSPEF.bl","-0.00328335648664861","0.448004433848068","-0.00391698330794392","0.509717964121253"
"452","model 17 vs 13","adni","_execfunc","MMSE_ATTCALC.bl","-0.00740021649744886","0.239655993299804","-0.013015909915726","0.135279500018599"
"453","model 17 vs 13","adni","_execfunc","MOCA_EF.bl","0.0142619122835255","0.283686387285798","0.0272491632556416","0.133993408645221"
"454","model 17 vs 13","adni","_execfunc","CDJUDGE.bl","0.000108317633323563","0.956973530181458","-0.000356641628490761","0.895892737686396"
"455","model 17 vs 13","adni","_execfunc","COMBINED PVALUES","4","0.560910682836966","4","0.321568435239936"
"456","model 17 vs 14","adni","","MMSE.bl","0.0177885308302131","0.130794863716829","0.0275971439332382","0.079476754700936"
"457","model 17 vs 14","adni","","CDRSB.bl","-0.00604944427370047","0.398837768684054","-0.00235405561904015","0.805609173649805"
"458","model 17 vs 14","adni","","EcogSPTotal.bl","-0.00391480600176574","0.359753201695764","-0.00220891773820895","0.697839540767004"
"459","model 17 vs 14","adni","","ADAS13.bl","-0.0863332988478626","0.0508546118346935","-0.108582727227214","0.0644586161532845"
"460","model 17 vs 14","adni","","MOCA.bl","0.0102396901183526","0.652136032904854","0.0529532363166462","0.0792802034257426"
"461","model 17 vs 14","adni","","GDTOTAL.bl","0.0191105808422113","0.0822358394049576","0.0194862638076698","0.183498164163469"
"462","model 17 vs 14","adni","","PTAU.bl","-0.175864321506693","0.0847968090558707","-0.183692671224866","0.180853143472835"
"463","model 17 vs 14","adni","","TAU.bl","-1.47727666295015","0.11298261131526","-1.536658401805","0.220758192204601"
"464","model 17 vs 14","adni","","ABETA.bl","4.83843855620853","0.185854448876631","5.0591541548322","0.298636708204409"
"465","model 17 vs 14","adni","","COMBINED PVALUES","8","0.00680358934445841","8","0.0282390204681858"
"466","model 17 vs 14","adni","_memory","EcogSPMem.bl","-0.0079877165610243","0.166512935298042","-0.00884095693777641","0.250617355856921"
"467","model 17 vs 14","adni","_memory","MMSE_RECALL.bl","-0.00821038694791468","0.180427989442695","-0.0157663630342295","0.0540842013392185"
"468","model 17 vs 14","adni","_memory","ADAS_MEMORY.bl","-0.085794397676178","0.0226768604255978","-0.0976550559918582","0.0521700116387659"
"469","model 17 vs 14","adni","_memory","MOCA_MEMORY.bl","0.00818060458975239","0.79618409933032","0.0720701805486743","0.0823207023820601"
"470","model 17 vs 14","adni","_memory","CDMEMORY.bl","-0.00033373576487891","0.87283231647125","-0.000474995397446596","0.86452179810511"
"471","model 17 vs 14","adni","_memory","COMBINED PVALUES","5","0.195862064592295","5","0.0304168028791049"
"472","model 17 vs 14","adni","_language","EcogSPLang.bl","-0.00250323751012948","0.587065722175444","-4.27776480377988e-06","0.999443617373824"
"473","model 17 vs 14","adni","_language","MMSE_LANGUAGE.bl","-0.00271182543472228","0.518390557389197","-0.000897322031291252","0.871800959993971"
"474","model 17 vs 14","adni","_language","ADAS_LANGUAGE.bl","0.00275590758227475","0.639962098069714","-0.00231711247050587","0.766303315267793"
"475","model 17 vs 14","adni","_language","MOCA_LANGUAGE.bl","-0.051437752712195","0.172368581030664","-0.00769373505889344","0.878246894982686"
"476","model 17 vs 14","adni","_language","COMBINED PVALUES","4","0.43636743298918","4","0.999167129597754"
"477","model 17 vs 14","adni","_orientation","MMSE_ORIENTATION.bl","0.000271350066640809","0.959257579391471","7.00312623123945e-05","0.99206472265996"
"478","model 17 vs 14","adni","_orientation","ADAS_ORIENTATION.bl","0.00359089541419336","0.494801910710475","0.00521219283150737","0.460928873288448"
"479","model 17 vs 14","adni","_orientation","MOCA_ORIENTATION.bl","-0.00357676048385246","0.361069962186344","-0.00775956421676127","0.142441610775084"
"480","model 17 vs 14","adni","_orientation","CDORIENT.bl","-0.00301270070684398","0.1166150723035","-0.00393686340304014","0.125263376471207"
"481","model 17 vs 14","adni","_orientation","COMBINED PVALUES","4","0.53613952958561","4","0.519002449099894"
"482","model 17 vs 14","adni","_visuospatial","EcogSPVisspat.bl","-0.00640062459547032","0.0936388582462308","-0.0040958796832846","0.419787423245585"
"483","model 17 vs 14","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00629934937699081","0.136610042495879","-0.00618806635600641","0.272357984595444"
"484","model 17 vs 14","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.016068692828625","0.0293578859621206","0.0198104147503547","0.0441418831602779"
"485","model 17 vs 14","adni","_visuospatial","COMBINED PVALUES","3","0.00647209362283102","3","0.0734341689200444"
"486","model 17 vs 14","adni","_execfunc","EcogSPEF.bl","-0.00420653795185723","0.337574518302291","-0.00263399653592391","0.655922880333609"
"487","model 17 vs 14","adni","_execfunc","MMSE_ATTCALC.bl","-0.00623427398205694","0.331017553585574","-0.00944945821135312","0.277844258248551"
"488","model 17 vs 14","adni","_execfunc","MOCA_EF.bl","0.00681972058479662","0.614808200937801","0.0120187234109444","0.507048157725538"
"489","model 17 vs 14","adni","_execfunc","CDJUDGE.bl","0.00017927426375652","0.930191217238059","0.000528337700928835","0.84631120487293"
"490","model 17 vs 14","adni","_execfunc","COMBINED PVALUES","4","0.675965515833651","4","0.664674920643556"
"491","model 17 vs 15","adni","","MMSE.bl","0.0178934875822282","0.127918590338742","0.015342425397755","0.311086858751133"
"492","model 17 vs 15","adni","","CDRSB.bl","-0.0108997797640294","0.127899935421312","-0.00747306101621394","0.41536638241931"
"493","model 17 vs 15","adni","","EcogSPTotal.bl","-0.00563725068379442","0.186972744065401","0.00112173547178747","0.838765971463409"
"494","model 17 vs 15","adni","","ADAS13.bl","-0.0712173183822822","0.105971574660328","-0.0365231399369567","0.517005038649688"
"495","model 17 vs 15","adni","","MOCA.bl","0.00652840668421629","0.773276954827565","0.00117581669746602","0.967488351610471"
"496","model 17 vs 15","adni","","GDTOTAL.bl","0.0183766833224611","0.0941440745807312","0.0187298343211922","0.182481745815533"
"497","model 17 vs 15","adni","","PTAU.bl","-0.260513872428877","0.010227232388115","-0.252426219359321","0.0576864324329132"
"498","model 17 vs 15","adni","","TAU.bl","-2.25605170766138","0.0149131582977393","-2.24330935975962","0.0648926739942606"
"499","model 17 vs 15","adni","","ABETA.bl","5.92674346640729","0.10357578612532","2.38730115029941","0.609175760585637"
"500","model 17 vs 15","adni","","COMBINED PVALUES","8","0.000373941464934212","8","0.31335241727703"
"501","model 17 vs 15","adni","_memory","EcogSPMem.bl","-0.00916096379001531","0.11206221980267","-0.000868074253404319","0.906916950605086"
"502","model 17 vs 15","adni","_memory","MMSE_RECALL.bl","-0.00615923256541097","0.3138839962103","-0.001470636066968","0.851786753727026"
"503","model 17 vs 15","adni","_memory","ADAS_MEMORY.bl","-0.0714398344092532","0.056647851152717","-0.032468239027974","0.500879716302426"
"504","model 17 vs 15","adni","_memory","MOCA_MEMORY.bl","0.00133697260053218","0.966247749031137","0.0128683358505787","0.748393678248479"
"505","model 17 vs 15","adni","_memory","CDMEMORY.bl","-0.00142976674336496","0.492149544272712","-0.000989849647539218","0.708547387065522"
"506","model 17 vs 15","adni","_memory","COMBINED PVALUES","5","0.254679870595411","5","0.945656529473584"
"507","model 17 vs 15","adni","_language","EcogSPLang.bl","-0.00239593702137495","0.602602447251712","0.00475521266527165","0.423933127461625"
"508","model 17 vs 15","adni","_language","MMSE_LANGUAGE.bl","-0.00371259870781476","0.37568890390807","-0.000693790622743578","0.897450788495485"
"509","model 17 vs 15","adni","_language","ADAS_LANGUAGE.bl","0.00459369442795618","0.434568488881801","-0.000562890633316047","0.940401204677512"
"510","model 17 vs 15","adni","_language","MOCA_LANGUAGE.bl","-0.0482670007776268","0.199636788554537","-0.00829953420382465","0.861610953358233"
"511","model 17 vs 15","adni","_language","COMBINED PVALUES","4","0.297292317967535","4","0.968594479488145"
"512","model 17 vs 15","adni","_orientation","MMSE_ORIENTATION.bl","-0.00127923544993649","0.809416811180996","-0.00252351956822588","0.712598127575946"
"513","model 17 vs 15","adni","_orientation","ADAS_ORIENTATION.bl","0.00695368662561217","0.184555460829261","0.0122556223556336","0.0676669597435031"
"514","model 17 vs 15","adni","_orientation","MOCA_ORIENTATION.bl","-0.00404745867986324","0.300093905127037","-0.0086097150457183","0.0878288052151457"
"515","model 17 vs 15","adni","_orientation","CDORIENT.bl","-0.00480250763687125","0.0121757779598616","-0.0059034196424774","0.016420184069019"
"516","model 17 vs 15","adni","_orientation","COMBINED PVALUES","4","0.0809021389464627","4","0.0135407848872144"
"517","model 17 vs 15","adni","_visuospatial","EcogSPVisspat.bl","-0.00761999734278879","0.0458492955569531","-0.00395734332205499","0.423587106263683"
"518","model 17 vs 15","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00482038036724449","0.253957123058643","-0.000851277795949156","0.875223677988222"
"519","model 17 vs 15","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0134312729614454","0.0682891322297346","0.0121031566804273","0.201913583913014"
"520","model 17 vs 15","adni","_visuospatial","COMBINED PVALUES","3","0.0133650564095445","3","0.528514846424733"
"521","model 17 vs 15","adni","_execfunc","EcogSPEF.bl","-0.00701022820249319","0.111005608201109","-0.00131255783649924","0.820127065554609"
"522","model 17 vs 15","adni","_execfunc","MMSE_ATTCALC.bl","-0.00594845549315555","0.352783873389974","-0.00887513687087797","0.284702928484163"
"523","model 17 vs 15","adni","_execfunc","MOCA_EF.bl","0.00312431277514912","0.81736262979212","0.0017081554223546","0.9222115702144"
"524","model 17 vs 15","adni","_execfunc","CDJUDGE.bl","-0.00039603402580116","0.84637347388128","-0.000518731923326652","0.842875042390592"
"525","model 17 vs 15","adni","_execfunc","COMBINED PVALUES","4","0.565006476327902","4","0.91723131086115"
"526","model 17 vs 16","adni","","MMSE.bl","0.0178861900433303","0.134193296732419","0.0149028790882076","0.334102432968322"
"527","model 17 vs 16","adni","","CDRSB.bl","-0.0107336576080488","0.139729294956022","-0.00660723705142656","0.478346406249991"
"528","model 17 vs 16","adni","","EcogSPTotal.bl","-0.00506945947134222","0.242503942309457","0.000962739501632018","0.863605801338233"
"529","model 17 vs 16","adni","","ADAS13.bl","-0.0692496844195272","0.121310991086858","-0.0212432879531773","0.710154002156355"
"530","model 17 vs 16","adni","","MOCA.bl","0.00835082778360344","0.716165734828403","0.00407527561085828","0.889467558371118"
"531","model 17 vs 16","adni","","GDTOTAL.bl","0.0162835580812568","0.144421056985413","0.0163361506251743","0.253379253163536"
"532","model 17 vs 16","adni","","PTAU.bl","-0.264982907692715","0.00994872644536578","-0.241286430695546","0.0729737747724025"
"533","model 17 vs 16","adni","","TAU.bl","-2.28760652957579","0.0148620127869044","-2.12662774587517","0.0836607708055256"
"534","model 17 vs 16","adni","","ABETA.bl","4.52257234622327","0.219953071795834","2.07315619604112","0.66123043656591"
"535","model 17 vs 16","adni","","COMBINED PVALUES","8","0.00101540383063166","8","0.413962798103901"
"536","model 17 vs 16","adni","_memory","EcogSPMem.bl","-0.00859455509867584","0.141938555564642","-0.00230990498969695","0.759632313094703"
"537","model 17 vs 16","adni","_memory","MMSE_RECALL.bl","-0.00584907686099382","0.346649064292099","-0.00362734028187722","0.650841738937974"
"538","model 17 vs 16","adni","_memory","ADAS_MEMORY.bl","-0.0678193737471161","0.0746055110915539","-0.0152550682612581","0.754942253011063"
"539","model 17 vs 16","adni","_memory","MOCA_MEMORY.bl","-0.000861145316856182","0.97853890395591","0.0106995239748938","0.793564980456514"
"540","model 17 vs 16","adni","_memory","CDMEMORY.bl","-0.0012272339416861","0.561240936495672","-0.000237831753480492","0.929712890736529"
"541","model 17 vs 16","adni","_memory","COMBINED PVALUES","5","0.372074003456497","5","0.96581432237177"
"542","model 17 vs 16","adni","_language","EcogSPLang.bl","-0.0013778502184239","0.768053175426068","0.00531990973440842","0.378634506780101"
"543","model 17 vs 16","adni","_language","MMSE_LANGUAGE.bl","-0.00317522360739173","0.455815180791147","-0.000907107393074302","0.868065312832969"
"544","model 17 vs 16","adni","_language","ADAS_LANGUAGE.bl","0.00161500321223152","0.786991520388436","-0.00353803327553166","0.645448244824103"
"545","model 17 vs 16","adni","_language","MOCA_LANGUAGE.bl","-0.0343035876648986","0.369656942700294","-0.00832067754613138","0.863691859493012"
"546","model 17 vs 16","adni","_language","COMBINED PVALUES","4","0.706216806092595","4","0.872683983374695"
"547","model 17 vs 16","adni","_orientation","MMSE_ORIENTATION.bl","-0.00242039003519681","0.653294413462304","-0.00317272629681997","0.648967721415363"
"548","model 17 vs 16","adni","_orientation","ADAS_ORIENTATION.bl","0.00725616596737689","0.172598639688184","0.0111148744615769","0.103519792577313"
"549","model 17 vs 16","adni","_orientation","MOCA_ORIENTATION.bl","-0.00446179193729802","0.260626315822603","-0.00927133421680653","0.071018052957197"
"550","model 17 vs 16","adni","_orientation","CDORIENT.bl","-0.00463590318441575","0.0171786489635164","-0.00555575191035269","0.026494085549981"
"551","model 17 vs 16","adni","_orientation","COMBINED PVALUES","4","0.0491153503561796","4","0.0161273280842974"
"552","model 17 vs 16","adni","_visuospatial","EcogSPVisspat.bl","-0.00662518979978689","0.0874349840078841","-0.00341927034591781","0.496575300765504"
"553","model 17 vs 16","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00510892092586843","0.23397692022366","-0.00204033624167028","0.711016238724112"
"554","model 17 vs 16","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0138193075217307","0.0647682490556159","0.0122483141321086","0.204201907059524"
"555","model 17 vs 16","adni","_visuospatial","COMBINED PVALUES","3","0.0188742667028396","3","0.436029824814835"
"556","model 17 vs 16","adni","_execfunc","EcogSPEF.bl","-0.00655391509724758","0.143619282144054","-0.000988790064502889","0.866997708372514"
"557","model 17 vs 16","adni","_execfunc","MMSE_ATTCALC.bl","-0.00547121852977433","0.400214009717096","-0.00522379441753601","0.539927473605066"
"558","model 17 vs 16","adni","_execfunc","MOCA_EF.bl","0.00205188976679592","0.881299113074558","0.00128099132052524","0.942622666724275"
"559","model 17 vs 16","adni","_execfunc","CDJUDGE.bl","-0.000399429495327812","0.847394421144039","-0.0002518669857815","0.924550534192527"
"560","model 17 vs 16","adni","_execfunc","COMBINED PVALUES","4","0.671810502921551","4","0.982701815907265"
