"","run_ind","exp_ind","experiment","dataset","seed","RMSE","ASSOC","RMSE_t","ASSOC_t","RMSE_t2","ASSOC_t2","RMSE_ADNI","ASSOC_ADNI","RMSE_UCL","ASSOC_UCL","RMSE_EPAD","ASSOC_EPAD","RMSE_ADNI_CN","ASSOC_ADNI_CN","RMSE_ADNI_MCI","ASSOC_ADNI_MCI","RMSE_ADNI_AD","ASSOC_ADNI_AD","exp_grp"
"266",266,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4577,295.092314253128,0.457992107747374,308.447237189361,0.400582831247571,333.256740021465,0.459845761606431,337.563089501134,0.47766165355957,319.173507825235,-0.0130195367521397,328.950390541796,0.442029869653292,344.790362924077,0.446588531582107,325.209522791199,0.525231844329534,362.731117199098,0.537349506141112,10
"267",267,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4578,296.129001780536,0.456586502970467,307.581094513879,0.400152251232768,332.101896445752,0.470891865495065,334.511073836116,0.497416588530942,324.044310428613,-0.0717194744491749,329.692719055388,0.444367142459188,342.981225734433,0.457786306697887,320.558713672569,0.554280248637049,362.160450702894,0.51461906942047,10
"268",268,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4579,296.529873322738,0.470364298531259,307.637092075708,0.385081979063603,335.303622786693,0.459114623577376,341.250628612136,0.469163835085631,323.379942884082,-0.0340181706258483,329.356616961249,0.44906541206912,352.382279969681,0.440336060000506,328.094294150361,0.519761075426517,362.132528160275,0.507788061099089,10
"269",269,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4580,296.366380804272,0.458901540498304,307.631693701061,0.39638965264917,333.293552967658,0.45948015197071,339.519431496463,0.465711825060698,321.490520585646,-0.00378318926208035,327.067674438854,0.453248478880722,346.111831245388,0.430364244081817,324.761386761231,0.528172572767113,372.58884200135,0.500684528872082,10
"270",270,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4581,296.063957825792,0.453922754257753,308.139819788762,0.399894419981164,331.475912132221,0.472653242387913,337.523857751694,0.47963377879063,324.309777681468,-0.0822455262499784,325.427966512748,0.465672705985196,347.173277067309,0.429215344252296,323.859524989656,0.533702732573379,362.383621556479,0.530187476985113,10
"271",271,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4582,296.489971695535,0.453791694752568,308.632452012227,0.39434728471277,333.844886543539,0.461411099787432,340.656451229027,0.462921873241357,321.652898438087,-0.00700992827813457,327.033321858052,0.459900326333506,346.626413942407,0.445492398844794,328.0288077512,0.515571417826165,368.72655563706,0.527204427006736,10
"272",272,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4583,297.779134862185,0.458640081762081,306.677894162323,0.393768549879864,331.55053635151,0.470264569551284,337.172607835689,0.480200948954643,323.733723358952,-0.053491367118886,325.92846486733,0.460328190147925,348.455464786597,0.436101043422047,321.408671647584,0.544919928878666,365.260934647532,0.524226024701351,10
"273",273,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4584,297.510023022152,0.453326597986564,306.453038998256,0.401455181037584,331.154382290362,0.47248700262998,334.144787972825,0.496824012387499,317.565696608136,0.000418945283067745,328.1639766079,0.44814999287246,343.719073546278,0.435796101974235,319.740022592001,0.557290547122292,361.228860379078,0.528276379377278,10
"274",274,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4585,296.647084545717,0.461170395404569,307.57424692102,0.393506676842038,334.389244623611,0.456959559820396,341.624112567726,0.459251803247909,318.21920642477,0.0426395418133054,327.154376679496,0.454667316392883,352.928065034857,0.385702713548382,328.830620297884,0.509431876290345,361.151143811161,0.533591806232117,10
"275",275,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4586,297.462295187812,0.456578817999982,306.459079864803,0.399873612409182,332.152345743412,0.469808683842101,339.619468431544,0.471735776519977,322.153939928256,-0.037970110448731,324.68522305528,0.467881591164226,350.124384870798,0.426410655871745,326.492273296381,0.522989501807154,361.482981708028,0.527240016764863,10
"276",276,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4587,298.404795658456,0.453295290715853,306.098770977444,0.397852185856538,328.28830755223,0.484894734551907,330.880189226808,0.508709118213141,319.482405625333,0.0063611109305544,325.696425877651,0.461080350890673,336.168102700248,0.457823532479309,318.60871418323,0.557226229110436,359.008680217115,0.537608159348493,10
"277",277,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4588,297.253714517501,0.459003426010669,307.220052148908,0.393322734118575,332.543301891241,0.466876397010409,338.861995615774,0.474287408569575,318.533483853397,0.0057941684336225,326.224608166707,0.459465385451243,346.71257958603,0.429626049304745,324.526080648756,0.531731946754851,368.660862361874,0.494504588314853,10
"278",278,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4589,295.375229620252,0.458171462128255,308.639751181333,0.397165848029931,330.365055229745,0.473581018562956,337.441738037894,0.475880236710307,320.413838600829,-0.0233742149552355,323.288372421596,0.471281800415605,344.163153984767,0.443715530724068,321.815316195022,0.540195287750146,372.706751859668,0.48226656290543,10
"279",279,9,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.01_nc_gpc","ukbb",4590,298.901339676657,0.452301646042067,305.132599985792,0.402325824492504,332.885962433647,0.456350207708079,337.589080277206,0.466550700428494,325.658565417262,-0.0924455590587687,328.182844590087,0.446149714987665,337.825769773813,0.431232371131138,325.506569228448,0.515023616318059,373.433407911305,0.499925135308235,10
"280",280,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4560,297.712993156231,0.455996070294166,306.656684507759,0.398122326891002,331.521061948966,0.476674705799784,338.522668439567,0.481823786165336,322.163131415429,-0.0346152983450434,324.519455458365,0.471525625434232,343.046235154691,0.50383893661177,327.437636397854,0.525872075893644,364.549491975415,0.51116510418497,10
"281",281,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4561,299.193209958844,0.445457437521061,304.381235934326,0.411291428988044,327.163004120475,0.485871673625663,330.634361040404,0.501967264186764,314.345944004283,0.0534753803261907,323.691647200546,0.469776083064561,328.112786284336,0.496985119905107,318.156229358955,0.552912796860462,371.874236950139,0.506782170646905,10
"282",282,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4562,295.965774460837,0.462022972496568,307.701075462576,0.395348720438731,329.583702569389,0.478156893870634,336.198976376837,0.481864688795207,316.613756622073,0.0582692055570765,322.96842876194,0.474449098946061,341.862101283999,0.477841058019722,320.559024895782,0.544652163393071,373.209562136529,0.492690018542078,10
"283",283,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4563,296.739414218765,0.456961375205103,307.36318787025,0.397428481343976,329.914141781583,0.479101001513936,333.043370528419,0.499557830065694,323.230589821658,-0.0313766375688831,326.784913034747,0.458644172962178,337.218853008016,0.490949407558586,319.725245167288,0.552307097102779,365.97401402135,0.51115900048544,10
"284",284,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4564,298.455600013869,0.459443178264508,306.373664796069,0.390990436218047,328.490049601668,0.487140739286142,330.551648365182,0.510168662399321,323.967722526867,-0.0370531252424629,326.428450838154,0.464112816172964,325.742611475948,0.551220996614442,319.627653734496,0.55378100648304,371.054817807692,0.494593509521124,10
"285",285,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4565,297.062551191144,0.457640115480529,307.427460883655,0.395079161608421,326.225968340925,0.48949687827025,330.09477114342,0.506593032883652,318.590888245223,0.0154813770695244,322.357165538431,0.472400723656849,329.785791280183,0.518856985048058,315.770857137228,0.560581211292048,372.930960378696,0.480463952585023,10
"286",286,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4566,295.520265686652,0.459180885976509,308.806427521118,0.394804638506921,330.880316105017,0.4712503463943,334.816261555333,0.487573769327632,318.806714605173,0.0105199867484824,326.9443706547,0.454926923460968,332.048066496582,0.502898398645971,324.022934994785,0.529912887630469,371.797017018221,0.488033272426344,10
"287",287,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4567,296.718389136096,0.458971954663101,307.812254843589,0.392991268360887,330.006223158311,0.483525955407931,335.223936586095,0.495049815970388,316.837919915124,0.023582952110429,324.788509730526,0.472002094845474,341.844899200304,0.51090499662535,321.022873492163,0.550731517854828,366.650605354065,0.499000667741541,10
"288",288,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4568,296.020413592288,0.45602362321933,307.736473104946,0.400442275868096,328.198841442609,0.486000749993318,334.843477172084,0.488407523781468,315.933342608286,0.0481421175450818,321.554205713135,0.483593976205167,338.788896472398,0.471945168024137,319.493292543743,0.555717051097976,373.807144698619,0.495854582899899,10
"289",289,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4569,295.722929993024,0.461740413975597,308.005816675393,0.394210579364804,329.003898887683,0.481570312355933,333.745706747125,0.491578711751489,317.60929660456,0.0270639219899167,324.262091028241,0.471561912960377,332.459036787189,0.489782388739337,321.313648102299,0.542870188006922,372.951043119816,0.483696072533038,10
"290",290,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4570,297.373700961164,0.448754164334355,306.641264670955,0.406075859319876,330.997566290302,0.473778577667042,335.135728017084,0.488979872047211,323.135661853377,-0.0263543714834783,326.859404563519,0.458577283286873,337.273185246681,0.480417093721208,323.074890931957,0.539930005263311,367.845928130376,0.511372088913799,10
"291",291,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4571,297.227871309233,0.458979055517097,307.223286598563,0.394403393510988,329.471183308896,0.482896554572333,335.583761845968,0.488562179113381,321.402770568869,-0.0356929806690926,323.358604771824,0.477230930031285,338.761932441354,0.481951633279645,320.114692978628,0.552762150612604,376.104672262994,0.456667277664409,10
"292",292,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4572,299.183574971789,0.451437455020044,305.09960876395,0.401382832240031,329.131191274032,0.478064324773416,332.217423348038,0.496099319802738,313.35403554328,0.0903281371980908,326.044959200026,0.460029329744095,332.235877150851,0.494953090509148,317.454894436412,0.557975092035787,375.757275344791,0.506078047099072,10
"293",293,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4573,295.623413311093,0.454496977067445,308.51859268048,0.399766021309532,331.013266587505,0.47494840892138,334.35878589411,0.495483246725873,319.092057041704,-0.0057874494783094,327.667747280899,0.454413571116888,339.473941539182,0.480595622312313,320.737509114058,0.548995327867748,366.61814264536,0.499465885286025,10
"294",294,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4574,295.961794990376,0.455993716730472,308.602237315299,0.39627745672935,328.517052184925,0.487433988753452,331.871226288917,0.506361691522657,318.879635285289,0.0065508406452434,325.162878080933,0.468506285984247,334.645436295622,0.506030846552037,318.821998051055,0.556439185486383,366.3098050047,0.489874651087535,10
"295",295,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4575,296.484680114136,0.451589459996299,307.457872562923,0.403533764802367,326.670606445459,0.489840649853538,329.329593481118,0.511244520185599,321.714928764046,-0.0529354334791405,324.0116194098,0.468436779521477,325.676278586133,0.526488840094225,317.269817345231,0.559998409129748,371.165428941548,0.517163954794708,10
"296",296,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4576,295.335209369018,0.455662878974731,309.132580634518,0.395867371485233,330.215899271488,0.47764757240912,334.430686892161,0.493870715054994,316.117420293847,0.0632247799089014,326.001111650816,0.461424429763246,334.289543673047,0.514915244156582,325.064026087785,0.529161072147581,363.150655844863,0.532041622218386,10
"297",297,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4577,295.854083396669,0.453464426517789,308.236248465013,0.401558682397059,330.656648578485,0.469292556370747,333.861489671179,0.490164520803802,316.541736859092,0.0280960256526229,327.451807485792,0.448420591937691,339.539070621557,0.479083545949394,316.770191438524,0.559088364950163,374.80325534181,0.491857191707264,10
"298",298,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4578,296.375278978647,0.455117796986733,307.888419370712,0.398853501425037,328.963545521132,0.489093467887447,330.927769073316,0.514325689035801,323.719258424477,-0.0680984794483392,326.999321968947,0.463861246739094,337.166678965704,0.517221754760598,317.858362293913,0.565527913257039,359.755844511796,0.539763678167266,10
"299",299,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4579,296.898691773062,0.468241502878199,307.088824817257,0.387947285414763,329.65365880542,0.484774096446532,333.826891609706,0.499555033223119,320.446783690299,0.0125543365816811,325.480426001134,0.469993159669945,335.820383236114,0.512018961270471,322.198010120419,0.548308887257613,365.540059937357,0.521851822677861,10
"300",300,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4580,296.024699018205,0.460906255419179,307.766642314799,0.395389434030118,331.010205889901,0.470026233284628,332.529829908774,0.498467035899595,320.146692908087,-0.0161450446397508,329.490581871028,0.441585430669662,336.259491354792,0.504012537505545,317.982395181579,0.554741940737725,369.605075550016,0.508985990257884,10
"301",301,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4581,295.62081847282,0.456529238253446,308.371856140774,0.398491796383856,328.718342279033,0.484436511315809,331.971251779256,0.506437431136763,323.07674365315,-0.08351595227245,325.46543277881,0.462435591494856,333.757871942145,0.503429502625762,321.158817592087,0.549340253162251,361.687301234584,0.526988636823668,10
"302",302,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4582,296.651267117228,0.452773697200516,307.64604001056,0.400527697696015,328.903817814378,0.484603025821542,333.345318594826,0.496869126035841,318.931243373586,0.00628729379356019,324.462317033931,0.472336925607243,333.342126029805,0.508855049508423,321.331349685601,0.544171504938697,369.350503233676,0.501372766094744,10
"303",303,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4583,297.927892046384,0.457746081188533,306.602058740855,0.393922629407381,329.438513564813,0.477493923089322,333.829172026435,0.491481923751082,321.122582616592,-0.0537773408057861,325.047855103192,0.463505922427562,340.569298009038,0.490394672272969,316.647749162289,0.5599023530911,373.310236115594,0.491251573324011,10
"304",304,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4584,296.309484848485,0.460349008536447,307.453456581612,0.396266997200002,329.989218213213,0.475820282550947,333.17229462944,0.498917870338341,315.341316731738,0.0552066624091123,326.806141796985,0.452722694763552,334.380899645594,0.503269516008072,320.651174484581,0.551686488480955,368.659027466717,0.500122369828331,10
"305",305,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4585,296.892732029241,0.459743585433144,307.785363871894,0.391634380907517,330.348096085964,0.476298499724054,333.64871059983,0.496705249959681,320.507154088143,-0.00772445526662536,327.047481572098,0.455891749488428,336.258485867694,0.494792635813152,321.334460016061,0.545845655302541,366.299706854457,0.521465902966746,10
"306",306,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4586,297.364190514003,0.457134397794203,307.035804058857,0.396845260269149,328.885489925568,0.483258041859504,333.64851313057,0.495939397780607,318.284960534435,0.0210858877334331,324.122466720565,0.470576685938401,339.120351692134,0.464925376867892,318.950805557876,0.557356928848717,368.334395266789,0.499268696994569,10
"307",307,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4587,298.4907518525,0.45278284793104,305.293337910703,0.403264462814461,325.225680807651,0.498776341912007,329.046966452143,0.513277610749441,317.095488896417,0.0222646227803346,321.404395163158,0.484275073074573,329.3682745274,0.522764323134564,316.189643514824,0.561163579849596,366.852384457339,0.517178975797638,10
"308",308,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4588,297.162079470385,0.459521610545964,306.591177148691,0.396955593320792,329.843733282303,0.481519228667851,336.348246160348,0.486656356214427,312.076378975291,0.0894367913073997,323.339220404258,0.476382101121274,342.975066488367,0.466380388099729,321.91008684519,0.544023788430306,368.440196184922,0.496546745476428,10
"309",309,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4589,295.170968255212,0.459357307229532,309.255618875393,0.393178129791264,327.514184280926,0.487453300841996,330.767525896216,0.507507582561961,320.853082647817,-0.0538173176866466,324.260842665636,0.467399019122032,334.716606068107,0.502734856372747,314.415579735196,0.574461474086364,372.421909093282,0.486752467209173,10
"310",310,10,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.05_nc_gpc","ukbb",4590,297.647956785835,0.459629520634936,306.424765891431,0.395069871338042,326.41846050542,0.489599278169168,328.515203686647,0.514620497413735,323.623133719157,-0.0648061627767948,324.321717324194,0.464578058924602,322.456780388213,0.507925453730219,318.101729885081,0.558137937863983,369.518156337219,0.509914876856335,10
"311",311,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4560,297.533919879084,0.457040549866515,306.59718652934,0.398169975136782,332.053519475014,0.473348531331597,337.699396839558,0.485737472988401,321.230249311014,-0.0379217866073419,326.40764211047,0.460959589674793,347.345729226915,0.487752751677486,322.7974178912,0.541921128901835,366.098958346758,0.474372957847765,10
"312",312,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4561,299.195860789023,0.445414637720212,304.284487817558,0.412156283016364,327.390041384204,0.486832772947927,328.617667335816,0.517212974105544,318.777751511563,-0.0163519235152352,326.162415432591,0.456452571790311,331.10865349764,0.492651564139866,315.835946509151,0.566977745836351,362.740688626268,0.52203802747438,10
"313",313,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4562,296.356648371427,0.459746562698913,307.573743952251,0.396421072240712,328.989840447755,0.481839365847216,334.347244228064,0.49141120055228,317.901037459399,0.01128148579818,323.632436667447,0.472267531142152,341.143905490265,0.480149689125114,318.131351032702,0.553405063960683,371.093851110033,0.472422284236953,10
"314",314,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4563,296.685079439455,0.457275596710685,307.149629365737,0.399070087888298,328.67667255796,0.487245628255555,331.145832976383,0.512345955840517,326.88397714273,-0.115746868109136,326.207512139537,0.462145300670592,338.694369349871,0.509396556930017,313.124077517179,0.587110349152919,371.58106093546,0.485724598607099,10
"315",315,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4564,298.873339424375,0.457003594475354,306.404460215422,0.391344248811149,328.66351138813,0.485747408843591,331.259980708398,0.508689739145839,321.959340824927,-0.0351251484894713,326.067042067863,0.462805078541343,333.163285955443,0.529267627142954,315.554865542284,0.571718466063014,374.395520916323,0.46977262713183,10
"316",316,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4565,297.111759071857,0.457351789648756,307.035232015432,0.397345228071156,325.127687223517,0.495099627680545,326.465273115851,0.524675635222468,319.622420052623,-0.0206274138038734,323.790101331184,0.465523620138622,329.780580266737,0.517748625426886,308.982460084739,0.594094563746026,372.113714600909,0.494568315461713,10
"317",317,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4566,296.579246939813,0.452948910524012,307.383726626017,0.403288186297723,328.722154119653,0.482600959965957,331.306610555954,0.504788817514441,325.316357891022,-0.112495490734307,326.137697683351,0.460413102417473,333.553213239977,0.50086582114006,315.613252364018,0.568752258062852,373.870590279549,0.481636307985012,10
"318",318,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4567,296.473081174161,0.46040952188805,307.591925106368,0.39451488671625,329.8200475025,0.484628726963894,333.970029389739,0.503197507478405,317.970585779488,-0.0261865282183072,325.670065615261,0.466059946449382,345.249051270397,0.492685199641351,316.736496397705,0.57463386258923,366.162334818004,0.492338264810915,10
"319",319,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4568,296.748769782395,0.451690427273204,307.654132938073,0.400896797748135,326.128948356188,0.495203677181854,329.588702942942,0.515467591790886,312.284610420875,0.105870967273587,322.669193769435,0.474939762572821,334.100535320777,0.506512428841044,314.476964862859,0.575180955487402,366.93969831483,0.505040097419909,10
"320",320,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4569,296.572289344419,0.456737690383138,308.10552130173,0.39402720289278,328.598857094958,0.483922506619416,332.176575666123,0.504128199753004,321.533881777449,-0.0780950759699854,325.021138523792,0.463716813485827,336.345354741797,0.508984699571822,317.71045376905,0.56023286638378,368.316780097794,0.495005481687741,10
"321",321,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4570,296.398039500033,0.454596681766601,307.758765216518,0.399395231380905,330.069379642415,0.477482840612461,331.874661601297,0.505673353481801,320.969019048168,-0.0328254728457728,328.264097683533,0.449292327743121,338.587740185787,0.508978635386632,316.416404741284,0.566353212597988,366.639515159582,0.502172762420059,10
"322",322,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4571,296.352965470445,0.464068352213491,307.421820245257,0.392717317337166,327.329629639495,0.493546917663398,330.701324150553,0.5108008320283,322.723923379967,-0.0563551735465173,323.957935128438,0.476293003298495,340.116256832579,0.486170240697866,311.592584570959,0.584331108804905,371.059678771173,0.464429895211427,10
"323",323,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4572,299.377311285172,0.450287741776659,305.379135442652,0.39954354864565,326.163663081807,0.492551593659118,328.545165590063,0.514279759035145,319.312128169153,-0.0219127704586071,323.782160573551,0.470823428283091,331.121683178644,0.511497738270188,311.906931642487,0.578683679174966,373.112887408088,0.495811479996899,10
"324",324,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4573,295.907431154586,0.452784223931261,308.246131477819,0.401629771825648,330.518603895625,0.475282797731739,334.328824145772,0.492285660314504,319.994687965025,-0.0497971482729256,326.708383645478,0.458279935148973,342.739410308043,0.481442606082336,316.841718643208,0.556958532334332,371.946063938039,0.462719804406109,10
"325",325,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4574,296.011930245097,0.455704689176211,308.404685252628,0.397189242612548,328.786068918544,0.483644259325652,331.652115892495,0.506954579802663,319.98336457564,-0.0197496819024735,325.920021944593,0.46033393884864,338.152758577048,0.499956508522899,316.216011459895,0.568944399371864,366.699806169059,0.508205975755719,10
"326",326,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4575,296.502895147683,0.45148464261851,307.825984901064,0.40154269118702,325.968035242456,0.494314881704076,328.202099774819,0.521074754207463,320.774092102043,-0.0491287125270276,323.733970710094,0.467555009200689,329.499058507073,0.520382051363956,313.788597884152,0.578219946416169,368.743328819869,0.496379853622678,10
"327",327,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4576,295.531265882747,0.454501175510955,308.799816424842,0.398021540830649,328.854730534828,0.485995154546864,332.448901203307,0.504607773391776,319.845752922582,-0.0354413683098971,325.260559866348,0.467382535701952,339.530131865223,0.508537282965361,318.510866337195,0.555849751109411,362.354804961673,0.518821687271318,10
"328",328,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4577,294.479058306637,0.461567723457093,308.921934770283,0.397796333298399,327.773560182774,0.486410973474973,329.92063018815,0.513334258382769,316.429742808194,0.0167373405238002,325.626490177397,0.459487688567177,339.433129142765,0.495666853390438,312.920768271679,0.578344012216687,364.35143609372,0.522874920275523,10
"329",329,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4578,296.09992431543,0.456732739516804,307.919041063897,0.399188354709589,329.189563119869,0.487462424506023,331.122584323855,0.515646447979561,322.048361452258,-0.0322451042990375,327.256541915883,0.459278401032484,340.17586162736,0.504268442678248,317.464960567555,0.565901482051782,356.931866140513,0.523143017255776,10
"330",330,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4579,297.040664634541,0.467425211860381,307.396659938738,0.387752690212641,330.031905530293,0.483616053459063,333.517940146038,0.505249322306531,321.412863358491,-0.0254140330572364,326.545870914547,0.461982784611596,342.328803346509,0.499979558729882,318.368494339391,0.566232352129442,363.980427507839,0.507337727373724,10
"331",331,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4580,296.982462048077,0.455275606880562,307.233842551753,0.398820709624656,327.291934133633,0.491099342419241,327.094306536179,0.52629955437163,323.538117098527,-0.0880445621273637,327.489561731086,0.455899130466853,339.396549585163,0.494401664977158,306.680575625164,0.604498614539395,366.227824052517,0.506591825045823,10
"332",332,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4581,295.580247446286,0.456744722739235,308.482486984223,0.39803570405068,327.873729494982,0.490628945065974,331.252494791671,0.51070031704052,321.937595903345,-0.0836281160888184,324.494964198292,0.470557573091428,340.065110373164,0.48331769671187,316.614369191809,0.570019522957323,360.253853309561,0.530140165075787,10
"333",333,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4582,296.495313145773,0.453720677356882,307.676338833808,0.400364762372599,329.207875190867,0.484157477792008,329.815562925576,0.516387945388514,322.200046416573,-0.0753334915546542,328.600187456158,0.451927010195502,334.01595577089,0.505242539689693,315.59310142625,0.571976462584661,365.208964668508,0.49319905758619,10
"334",334,11,"gpr_age_sex_ICV_nc_gpc_INTERSECT_PRS_TH_0.1_nc_gpc","ukbb",4583,298.401451567452,0.454988190448095,306.00439950313,0.397299575166696,329.889537047978,0.476147676321196,333.674359392229,0.494500781030183,320.558585319935,-0.0585982604694684,326.104714703727,0.457794571612208,342.479221889204,0.472824194219888,314.968059548335,0.570891320064618,373.966329693967,0.468192982734703,10
