"","models compared","table","eval_col","test_category","num_visits","Effect Size","LMM P-value","no-shift vs shift","shift-time vs no-shift-time","Effect Size No-Extreme","LMM P-value No-Extreme","no-shift vs shift No-Extreme","shift-time vs no-shift-time No-Extreme"
"288","model 17 vs 5","adni","","TAU","2.27710843373494","10.2941778910229","0.592386884501845","1.69e-02","5.92e-01","25.441824403625","0.454487312651803","8.47e-03","4.54e-01"
"289","model 17 vs 5","adni","","ABETA","2.27710843373494","194.384560922068","0.514304108816709","2.53e-01","5.14e-01","-80.9485473556316","0.855500923366837","7.13e-01","8.56e-01"
"290","model 17 vs 5","adni","","COMBINED PVALUES","0","8","0","0","0.0581236354566355","8","0","0","0.0845730876914819"
"291","model 17 vs 5","adni","_memory","EcogSPMem","5.26241134751773","-0.00158435053930617","0.155518111144425","1.49e-01","1.54e-01","1.37147975510696e-05","0.993348917459596","1.92e-01","9.93e-01"
"292","model 17 vs 5","adni","_memory","MMSE_RECALL","5.60026737967914","-0.00251793526396786","0.313091844076372","1.74e-01","3.13e-01","-0.0048367366393493","0.201508504616153","1.87e-01","2.02e-01"
"293","model 17 vs 5","adni","_memory","ADAS_MEMORY","6.06805555555556","-0.0867204649749001","0.0657661609135668","4.73e-02","6.49e-02","-0.161076124031431","0.0264479091056565","2.83e-02","2.61e-02"
"294","model 17 vs 5","adni","_memory","MOCA_MEMORY","5.13411078717201","0.0142528812253904","0.622152243711628","4.83e-01","6.22e-01","0.0528802525337315","0.22290379215791","3.37e-01","2.22e-01"
"295","model 17 vs 5","adni","_memory","CDMEMORY","6.39839572192513","-0.000496537623492075","0.258391926079306","3.21e-01","2.58e-01","-0.00111657195613842","0.0827957054577867","1.29e-01","8.25e-02"
"296","model 17 vs 5","adni","_memory","COMBINED PVALUES","0","5","0","0","0.0664391924804383","5","0","0","0.134408642955881"
"297","model 17 vs 5","adni","_language","EcogSPLang","5.25957446808511","-0.000903580305641139","0.281210097232431","2.8e-01","2.8e-01","-0.00135187491579889","0.28327743245634","3.64e-01","2.83e-01"
"298","model 17 vs 5","adni","_language","MMSE_LANGUAGE","6.28208556149733","-0.00274100157607613","0.0967606807042357","1.05e-01","9.72e-02","-0.00416329721375009","0.114332533301499","2.44e-01","1.16e-01"
"299","model 17 vs 5","adni","_language","ADAS_LANGUAGE","6.08472222222222","-0.00496747541958681","0.293247985658615","5.53e-01","2.92e-01","-0.00895039242942303","0.264628516451204","5.13e-01","2.63e-01"
"300","model 17 vs 5","adni","_language","MOCA_LANGUAGE","5.1688500727802","0.0115274124594115","0.710464895166291","4.96e-01","7.11e-01","0.0213245433244299","0.645838576768172","4.34e-01","6.46e-01"
"301","model 17 vs 5","adni","_language","COMBINED PVALUES","0","4","0","0","0.174667926178225","4","0","0","0.155201262662807"
"302","model 17 vs 5","adni","_orientation","MMSE_ORIENTATION","6.28609625668449","-0.0170506248687041","0.00449321210370362","1.31e-02","4.44e-03","-0.0219045161175485","0.0164881482055169","4.32e-02","1.66e-02"
"303","model 17 vs 5","adni","_orientation","ADAS_ORIENTATION","6.07361111111111","-0.00426760198929186","0.171968396278899","3.91e-01","1.73e-01","-0.00786855848712633","0.0948334272025789","2.45e-01","9.54e-02"
"304","model 17 vs 5","adni","_orientation","MOCA_ORIENTATION","5.1734693877551","0.00246985266223546","0.291082467468982","5.5e-01","2.91e-01","0.00531420289905493","0.123630088245644","2.97e-01","1.24e-01"
"305","model 17 vs 5","adni","_orientation","CDORIENT","6.39839572192513","-0.00069697059537943","0.107687355257567","2.43e-01","1.07e-01","-0.000539899587363914","0.405932045110883","1.53e-01","4.06e-01"
"306","model 17 vs 5","adni","_orientation","COMBINED PVALUES","0","4","0","0","0.00372464750409287","4","0","0","0.00785745848504166"
"307","model 17 vs 5","adni","_visuospatial","EcogSPVisspat","5.20454545454545","-0.000839077716117714","0.353581781984776","3.56e-01","3.53e-01","-0.0014811937905273","0.270225237911375","3.69e-01","2.69e-01"
"308","model 17 vs 5","adni","_visuospatial","ADAS_VISUOSPATIAL","6.07638888888889","-0.000655889614220301","0.249788370605768","5.09e-01","2.49e-01","-0.000479724878577484","0.603087415751181","6.36e-01","6.03e-01"
"309","model 17 vs 5","adni","_visuospatial","MOCA_VISUOSPATIAL","5.17030567685589","0.000323647155991581","0.85057540029183","9.39e-02","8.51e-01","0.00293475412711379","0.263653324213741","2.09e-01","2.63e-01"
"310","model 17 vs 5","adni","_visuospatial","COMBINED PVALUES","0","3","0","0","0.496742787558619","3","0","0","0.284030531233434"
"311","model 17 vs 5","adni","_execfunc","EcogSPEF","5.03230543318649","-0.00198735361199761","0.0504687607509984","5.68e-02","4.96e-02","-0.00317682765339465","0.0370111693585757","3.9e-02","3.63e-02"
"312","model 17 vs 5","adni","_execfunc","MMSE_ATTCALC","5.59893048128342","-0.00291386476675793","0.396858922992221","6.17e-01","3.97e-01","-0.00468570541435968","0.386496873643774","5.42e-01","3.87e-01"
"313","model 17 vs 5","adni","_execfunc","MOCA_EF","5.16544655929722","0.0209369676169604","0.141420079395262","1.83e-01","1.39e-01","0.0506400221467614","0.034928721584218","7.19e-02","3.3e-02"
"314","model 17 vs 5","adni","_execfunc","CDJUDGE","6.39839572192513","-0.000484027915703383","0.226654698941038","3.62e-01","2.27e-01","-0.00044226641174937","0.462313654186078","2.96e-01","4.63e-01"
"315","model 17 vs 5","adni","_execfunc","COMBINED PVALUES","0","4","0","0","0.0306223072694795","4","0","0","0.022380525511431"
"316","model 17 vs 5","epad","","mmse_total","2.40766550522648","0.0037502923919854","0.609683369773003","2.18e-01","6.1e-01","0.00728155474767811","0.486155488573642","1.83e-01","4.86e-01"
"317","model 17 vs 5","epad","","cdr_sum_of_box","3.05398288347597","-0.000922612128031964","0.295366323923538","1.54e-01","2.95e-01","-0.000415079029350879","0.746787826826855","4.86e-01","7.47e-01"
"318","model 17 vs 5","epad","","rbans_total_scale","3.05540897097625","-0.178486628636274","0.701520814928916","3.39e-01","7.02e-01","-0.0523433015690215","0.93630973789998","4.47e-01","9.37e-01"
"319","model 17 vs 5","epad","","flanker_score","2.55206847360913","-0.00222224166350983","0.118020917087189","8.47e-02","1.18e-01","-0.00210403563400823","0.252538654121712","2.38e-01","2.54e-01"
"320","model 17 vs 5","epad","","dotcount_total","2.66502463054187","0.0462190925327185","0.596665215470676","5.54e-02","5.97e-01","0.0532728350518666","0.683275936449356","7.07e-02","6.84e-01"
"321","model 17 vs 5","epad","","fav_delay_total_correct","2.58436724565757","-0.0675543345165797","0.610509658678978","4.66e-01","6.11e-01","-0.0391129009285477","0.839514631687469","8.59e-01","8.4e-01"
"322","model 17 vs 5","epad","","fav_learn_r2_correct","2.58488228004957","-0.0153235081282701","0.405493433578002","3.97e-01","4.05e-01","-0.0102282959720117","0.703297774490187","8.38e-01","7.03e-01"
"323","model 17 vs 5","epad","","fav_learn_r1_correct","2.58488228004957","0.0108381230965892","0.505976169362641","6.37e-01","5.06e-01","0.00378216611955297","0.871942788901865","9.86e-01","8.72e-01"
"324","model 17 vs 5","epad","","fav_rec_total_correct","2.47941176470588","0.00968788927586108","0.197093716631939","2.59e-01","1.97e-01","0.00301662865460992","0.784058210439828","9.62e-01","7.84e-01"
"325","model 17 vs 5","epad","","gds_total","2.40766550522648","-0.0307640240486702","0.571315138570146","8.46e-01","5.71e-01","0.0117535560440882","0.881583656390586","9.52e-01","8.82e-01"
"326","model 17 vs 5","epad","","ptau_result","2.20323325635104","-0.119395420637847","0.562654081167595","8.41e-01","5.62e-01","0.00274229107863934","0.992587353674549","9.84e-01","9.93e-01"
"327","model 17 vs 5","epad","","ttau_result","2.20554272517321","6.34086818209372","0.74731235840213","9.43e-01","7.47e-01","24.95168028128","0.379609947592072","6.72e-01","3.79e-01"
"328","model 17 vs 5","epad","","abeta_1_42_result","2.20554272517321","-68.8438826964143","0.886964674300905","9.57e-01","8.87e-01","105.12399159744","0.877792043992392","7.64e-01","8.78e-01"
"329","model 17 vs 5","epad","","st_trial_total","3.06040709126724","-0.13964914700246","0.248655988862091","6.53e-02","2.49e-01","-0.101715256151849","0.558909340991967","3.99e-01","5.59e-01"
"330","model 17 vs 5","epad","","fms_med_total","3.06040709126724","0.044493104735591","0.669059921451412","5.65e-01","6.69e-01","0.11206750833842","0.454836798732252","7.15e-01","4.55e-01"
"331","model 17 vs 5","epad","","COMBINED PVALUES","0","13","0","0","0.54836737407544","13","0","0","0.991673576248943"
"332","model 17 vs 5","epad","_memory","rbans_delayed_memory_index","3.05595786701777","0.169306836825466","0.774503127865281","4.31e-01","7.75e-01","-0.249221514420856","0.779394950564954","5.35e-01","7.8e-01"
"333","model 17 vs 5","epad","_memory","rbans_immediate_memory_index","3.05797101449275","-0.145777984367289","0.806454889852226","5.32e-01","8.07e-01","0.26808527354606","0.754375505301043","4.07e-01","7.55e-01"
"334","model 17 vs 5","epad","_memory","mmse_recall_total","2.40731070496084","-0.00130242049935878","0.450468646784277","3.91e-01","4.51e-01","-3.19252893096264e-05","0.990329712265705","3.66e-01","9.9e-01"
"335","model 17 vs 5","epad","_memory","cdr_memory","3.05398288347597","-1.19205869278183e-05","0.924797625147953","2.55e-01","9.25e-01","-9.32950870537295e-05","0.612923280154259","5.62e-01","6.14e-01"
"336","model 17 vs 5","epad","_memory","COMBINED PVALUES","0","4","0","0","0.929131426284165","4","0","0","0.979290194481414"
"337","model 17 vs 5","epad","_language","rbans_language_index","3.05793285055958","-0.318306892769214","0.515624894367374","5.57e-01","5.16e-01","-0.266879706340706","0.702723542459093","5.07e-01","7.03e-01"
"338","model 17 vs 5","epad","_language","mmse_naming_total","2.40731070496084","5.67822330765758e-06","0.621331753453638","4.71e-01","6.21e-01","1.57843866733747e-05","0.512234959312468","7.02e-01","5.12e-01"
"339","model 17 vs 5","epad","_language","COMBINED PVALUES","0","2","0","0","0.597248780873465","2","0","0","0.654756726929748"
"340","model 17 vs 5","epad","_orientation","mmse_orientation_total","2.40731070496084","0.00149354809257846","0.10642079794789","2.16e-01","1.07e-01","0.00155025395423343","0.180858191742181","3.42e-01","1.81e-01"
"341","model 17 vs 5","epad","_orientation","cdr_orientation","3.05464121132324","-1.43332033563622e-06","0.982436761517553","3.26e-01","9.82e-01","-8.96537699734332e-05","0.324994748058573","3.05e-01","3.25e-01"
"342","model 17 vs 5","epad","_orientation","COMBINED PVALUES","0","2","0","0","0.727101923773634","2","0","0","0.167164966226202"
"343","model 17 vs 5","epad","_visuospatial","flanker_score","2.55206847360913","-0.00222224166350983","0.118020917087189","8.47e-02","1.18e-01","-0.00210403563400823","0.252538654121712","2.38e-01","2.54e-01"
"344","model 17 vs 5","epad","_visuospatial","fms_med_total","3.06040709126724","0.044493104735591","0.669059921451412","5.65e-01","6.69e-01","0.11206750833842","0.454836798732252","7.15e-01","4.55e-01"
"345","model 17 vs 5","epad","_visuospatial","st_trial_total","3.06040709126724","-0.13964914700246","0.248655988862091","6.53e-02","2.49e-01","-0.101715256151849","0.558909340991967","3.99e-01","5.59e-01"
"346","model 17 vs 5","epad","_visuospatial","rbans_visuo_constructional_index","3.05727452271231","-0.67029796236718","0.430290443740734","3.83e-01","4.3e-01","-0.584572425892526","0.636293854658244","8.86e-01","6.37e-01"
"347","model 17 vs 5","epad","_visuospatial","COMBINED PVALUES","0","4","0","0","0.211579613603711","4","0","0","0.445098879492217"
"348","model 17 vs 5","epad","_execfunc","mmse_calc_total","2.40766550522648","0.000160903878067439","0.949394300195999","1.25e-01","9.5e-01","0.00240118473750176","0.505824944627488","1.4e-01","5.07e-01"
"349","model 17 vs 5","epad","_execfunc","cdr_judgement","3.05464121132324","0.000150844100105608","0.115439503493135","2.06e-02","1.16e-01","0.000284395618953684","0.0486101354032243","6.15e-02","4.88e-02"
"350","model 17 vs 5","epad","_execfunc","COMBINED PVALUES","0","2","0","0","0.624733644688494","2","0","0","0.12323082733227"
"351","model 17 vs 6","adni","","MMSE","6.28609625668449","0.0323249202160081","0.258753117051027","3.39e-01","2.59e-01","0.0370448656129644","0.391636910803902","6.72e-01","3.92e-01"
"352","model 17 vs 6","adni","","CDRSB","6.33689839572193","-0.0257961008641217","0.0658084842073117","1.81e-01","6.57e-02","-0.0149695404840554","0.475380929587527","6.58e-01","4.75e-01"
"353","model 17 vs 6","adni","","EcogSPTotal","5.26884779516358","-0.00159764784902505","0.0833329204571701","7.67e-02","8.23e-02","-0.00123209495754338","0.345514040149342","9.19e-02","3.45e-01"
"354","model 17 vs 6","adni","","ADAS13","6.03059805285118","-0.360682123648187","0.0402434029291087","8.8e-02","3.97e-02","-0.382883668461132","0.164187583610275","3.39e-01","1.64e-01"
"355","model 17 vs 6","adni","","MOCA","5.16901408450704","0.0383591507799335","0.218245133357015","2.16e-01","2.17e-01","0.0529517699223929","0.243591340524483","4.46e-01","2.43e-01"
"356","model 17 vs 6","adni","","GDTOTAL","6.2379679144385","0.00114381758709277","0.794178642307812","3.63e-01","7.96e-01","0.00158758121947721","0.803256569770334","7.5e-01","8.04e-01"
"357","model 17 vs 6","adni","","PTAU","2.27710843373494","0.215393331321187","0.422611623990089","2.53e-02","4.22e-01","0.179566480295154","0.693889020374047","8.9e-03","6.94e-01"
"358","model 17 vs 6","adni","","TAU","2.27710843373494","7.63359642188044","0.697745307033921","2.99e-02","6.98e-01","-16.9101018681128","0.607372969460354","8.81e-03","6.06e-01"
"359","model 17 vs 6","adni","","ABETA","2.27710843373494","112.293700010512","0.707908942218688","4.09e-01","7.08e-01","-410.063430366199","0.368087031862033","3.2e-01","3.67e-01"
"360","model 17 vs 6","adni","","COMBINED PVALUES","0","8","0","0","0.084114822507212","8","0","0","0.362639022128312"
"361","model 17 vs 6","adni","_memory","EcogSPMem","5.26241134751773","-0.00150439787092062","0.182487355398105","1.11e-01","1.81e-01","-0.000290016762154334","0.85939627236456","5.02e-01","8.59e-01"
"362","model 17 vs 6","adni","_memory","MMSE_RECALL","5.60026737967914","-0.00219587392192341","0.38891152234328","3.72e-02","3.89e-01","-0.00278807092249679","0.472350300100294","5.28e-01","4.72e-01"
"363","model 17 vs 6","adni","_memory","ADAS_MEMORY","6.06805555555556","-0.0861477747558248","0.0673770166612737","2.27e-02","6.65e-02","-0.116127391149142","0.104355318544162","2.33e-01","1.04e-01"
"364","model 17 vs 6","adni","_memory","MOCA_MEMORY","5.13411078717201","0.0249692195719535","0.396340315039008","2.27e-01","3.95e-01","0.0515597508255243","0.211348265326905","4.13e-01","2.11e-01"
"365","model 17 vs 6","adni","_memory","CDMEMORY","6.39839572192513","-0.00073699685926311","0.095856794286386","1.1e-01","9.53e-02","-0.00054495507386106","0.389109221044332","5.41e-01","3.89e-01"
"366","model 17 vs 6","adni","_memory","COMBINED PVALUES","0","5","0","0","0.028064010448001","5","0","0","0.274740372043515"
"367","model 17 vs 6","adni","_language","EcogSPLang","5.25957446808511","-0.00130941368487687","0.123533739653135","1.37e-01","1.22e-01","-0.00121944589875984","0.322917875230839","6.36e-02","3.22e-01"
"368","model 17 vs 6","adni","_language","MMSE_LANGUAGE","6.28208556149733","-0.00273209624762152","0.101290465475468","1.53e-01","1.02e-01","-0.00498245369456895","0.0549891157000165","9.46e-02","5.51e-02"
"369","model 17 vs 6","adni","_language","ADAS_LANGUAGE","6.08472222222222","-0.0054369709090661","0.252311973074834","4.47e-01","2.51e-01","-0.00874096036145883","0.262934695192844","5.23e-01","2.62e-01"
"370","model 17 vs 6","adni","_language","MOCA_LANGUAGE","5.1688500727802","-0.000419016937676282","0.989427498107002","9.28e-01","9.89e-01","0.0413848829968618","0.368450059508949","6.51e-01","3.69e-01"
"371","model 17 vs 6","adni","_language","COMBINED PVALUES","0","4","0","0","0.341588589195546","4","0","0","0.0648164021902143"
"372","model 17 vs 6","adni","_orientation","MMSE_ORIENTATION","6.28609625668449","-0.012394898716442","0.040724172153447","1.21e-01","4.02e-02","-0.0109912016323515","0.219266414725887","4.65e-01","2.19e-01"
"373","model 17 vs 6","adni","_orientation","ADAS_ORIENTATION","6.07361111111111","-0.00480887423661473","0.124346371398802","3.05e-01","1.24e-01","-0.00526568235830306","0.251394561458538","3.32e-01","2.51e-01"
"374","model 17 vs 6","adni","_orientation","MOCA_ORIENTATION","5.1734693877551","0.00254677842607883","0.279902955772618","5.47e-01","2.79e-01","0.00255830766518833","0.442785891656001","7.14e-01","4.43e-01"
"375","model 17 vs 6","adni","_orientation","CDORIENT","6.39839572192513","-0.000937799937156373","0.0314084100505971","8.24e-02","3.11e-02","-0.000338327566741978","0.588991249636282","5.2e-01","5.89e-01"
"376","model 17 vs 6","adni","_orientation","COMBINED PVALUES","0","4","0","0","0.00371271970852076","4","0","0","0.247411608423255"
"377","model 17 vs 6","adni","_visuospatial","EcogSPVisspat","5.20454545454545","-0.0011374066566037","0.214087405013052","8.76e-02","2.13e-01","-0.000700037298815704","0.592153168372429","5.26e-02","5.92e-01"
"378","model 17 vs 6","adni","_visuospatial","ADAS_VISUOSPATIAL","6.07638888888889","-0.000582505517259826","0.308041389664281","3.99e-01","3.07e-01","3.24154925756948e-05","0.970790206325935","9.49e-01","9.71e-01"
"379","model 17 vs 6","adni","_visuospatial","MOCA_VISUOSPATIAL","5.17030567685589","-0.000264415089524245","0.87959087035204","5.1e-02","8.8e-01","-0.00069203231228276","0.784102817815574","3.92e-01","7.84e-01"
"380","model 17 vs 6","adni","_visuospatial","COMBINED PVALUES","0","3","0","0","0.471132641715393","3","0","0","0.953763423474677"
"381","model 17 vs 6","adni","_execfunc","EcogSPEF","5.03230543318649","-0.00264708706384404","0.010059092985084","9.78e-03","9.52e-03","-0.00299554516098672","0.0463213050412512","1.37e-02","4.52e-02"
"382","model 17 vs 6","adni","_execfunc","MMSE_ATTCALC","5.59893048128342","-0.00213725409001789","0.538655741525596","6.04e-01","5.39e-01","-0.00300863430800244","0.581862122072223","5.43e-01","5.83e-01"
"383","model 17 vs 6","adni","_execfunc","MOCA_EF","5.16544655929722","0.0143376922152788","0.319345124982489","4.11e-01","3.17e-01","0.0304407121144009","0.170509129550969","3.11e-01","1.68e-01"
"384","model 17 vs 6","adni","_execfunc","CDJUDGE","6.39839572192513","-0.000824358938903143","0.0408833544623052","8.1e-02","4.05e-02","-0.000691092063269176","0.240000000370754","2.16e-01","2.4e-01"
"385","model 17 vs 6","adni","_execfunc","COMBINED PVALUES","0","4","0","0","0.0127440100310325","4","0","0","0.0575060705838255"
"386","model 17 vs 6","epad","","mmse_total","2.40766550522648","0.000511754291076856","0.945692010286429","5.62e-02","9.46e-01","0.00366196819631583","0.712245229458667","4.5e-01","7.13e-01"
"387","model 17 vs 6","epad","","cdr_sum_of_box","3.05398288347597","-0.000846626057849644","0.350331889922576","3.07e-01","3.52e-01","-0.00218385808239515","0.0983477798337914","1.99e-01","9.74e-02"
"388","model 17 vs 6","epad","","rbans_total_scale","3.05540897097625","-0.0370574225650376","0.938091965876189","6.27e-01","9.38e-01","0.336250632436984","0.600314538245919","6.24e-01","6.01e-01"
"389","model 17 vs 6","epad","","flanker_score","2.55206847360913","-0.0019977633911279","0.186000090764066","4.14e-01","1.87e-01","-0.00236980451268976","0.187765171171652","4.12e-01","1.9e-01"
"390","model 17 vs 6","epad","","dotcount_total","2.66502463054187","0.0933060414931184","0.30716881688346","3.61e-02","3.08e-01","0.187819655714691","0.134914605337254","5.96e-02","1.37e-01"
"391","model 17 vs 6","epad","","fav_delay_total_correct","2.58436724565757","-0.0628611663474011","0.651579432683095","5.46e-01","6.51e-01","-0.0205519388736239","0.911934721250894","9.76e-01","9.12e-01"
"392","model 17 vs 6","epad","","fav_learn_r2_correct","2.58488228004957","-0.0237813440302307","0.221907896742116","2.96e-01","2.22e-01","-0.0199905417822642","0.438323112560548","7.32e-01","4.38e-01"
"393","model 17 vs 6","epad","","fav_learn_r1_correct","2.58488228004957","0.0235097512868835","0.17133279003535","3.85e-01","1.71e-01","0.0207162042222333","0.359878961661944","6.57e-01","3.6e-01"
"394","model 17 vs 6","epad","","fav_rec_total_correct","2.47941176470588","0.014832505469051","0.0629511933192785","1.06e-01","6.28e-02","0.00794749179271187","0.450645182527272","7.21e-01","4.51e-01"
"395","model 17 vs 6","epad","","gds_total","2.40766550522648","-0.0121256228827538","0.828020642770972","8.94e-01","8.28e-01","0.00013105809444026","0.998639191640316","4.12e-01","9.99e-01"
"396","model 17 vs 6","epad","","ptau_result","2.20323325635104","-0.220665790233346","0.310134328023806","3.97e-01","3.1e-01","-0.49158892383157","0.102611775888528","7.64e-02","1.03e-01"
"397","model 17 vs 6","epad","","ttau_result","2.20554272517321","-4.05294247691166","0.845191741787109","7.67e-01","8.45e-01","-15.0204706990982","0.594149918458701","3.69e-01","5.94e-01"
"398","model 17 vs 6","epad","","abeta_1_42_result","2.20554272517321","-20.9904909050937","0.967101707260403","9.51e-01","9.67e-01","170.217138276596","0.797142902676817","7.43e-01","7.98e-01"
"399","model 17 vs 6","epad","","st_trial_total","3.06040709126724","-0.136580469693435","0.273301484317043","7.27e-02","2.73e-01","0.0322905749032667","0.846714547186044","8.41e-01","8.47e-01"
"400","model 17 vs 6","epad","","fms_med_total","3.06040709126724","0.0204940782502066","0.84825853025779","8.49e-01","8.48e-01","0.115158250201316","0.436779683724995","5.13e-01","4.37e-01"
"401","model 17 vs 6","epad","","COMBINED PVALUES","0","13","0","0","0.705179768601217","13","0","0","0.687067329524631"
"402","model 17 vs 6","epad","_memory","rbans_delayed_memory_index","3.05595786701777","0.397225212439076","0.512645123246772","4.16e-01","5.13e-01","0.867985129022101","0.308961163027666","4.94e-01","3.09e-01"
"403","model 17 vs 6","epad","_memory","rbans_immediate_memory_index","3.05797101449275","0.0927694640672509","0.878757341814286","7.78e-01","8.79e-01","0.329198974995315","0.692942208915266","7.3e-01","6.93e-01"
"404","model 17 vs 6","epad","_memory","mmse_recall_total","2.40731070496084","-0.00113482129229129","0.519367372267725","3.05e-01","5.19e-01","0.00135839700952972","0.583407766346879","4.87e-01","5.83e-01"
"405","model 17 vs 6","epad","_memory","cdr_memory","3.05398288347597","-0.000113345092056255","0.382477215301337","2.76e-01","3.82e-01","-0.000236377694487016","0.180336775285057","2.28e-01","1.8e-01"
"406","model 17 vs 6","epad","_memory","COMBINED PVALUES","0","4","0","0","0.682607589770113","4","0","0","0.363149509514799"
"407","model 17 vs 6","epad","_language","rbans_language_index","3.05793285055958","-0.184721420464047","0.711703058107311","6.97e-01","7.12e-01","0.352406616853677","0.601963483795302","8.43e-01","6.02e-01"
"408","model 17 vs 6","epad","_language","mmse_naming_total","2.40731070496084","-4.6498158771256e-06","0.693000834059377","2.73e-01","6.93e-01","-1.60448950064279e-05","0.497507595719223","7.35e-01","4.97e-01"
"409","model 17 vs 6","epad","_language","COMBINED PVALUES","0","2","0","0","0.774000061388182","2","0","0","0.5704378394518"
"410","model 17 vs 6","epad","_orientation","mmse_orientation_total","2.40731070496084","0.00110061237646106","0.243214101818781","5.04e-01","2.43e-01","0.000321935725846125","0.764839438445987","8.38e-01","7.65e-01"
"411","model 17 vs 6","epad","_orientation","cdr_orientation","3.05464121132324","2.02939473595001e-06","0.975792274831875","5.86e-01","9.76e-01","-0.000123636491219404","0.159770966540587","3.55e-01","1.59e-01"
"412","model 17 vs 6","epad","_orientation","COMBINED PVALUES","0","2","0","0","0.817420899430023","2","0","0","0.422606362762655"
"413","model 17 vs 6","epad","_visuospatial","flanker_score","2.55206847360913","-0.0019977633911279","0.186000090764066","4.14e-01","1.87e-01","-0.00236980451268976","0.187765171171652","4.12e-01","1.9e-01"
"414","model 17 vs 6","epad","_visuospatial","fms_med_total","3.06040709126724","0.0204940782502066","0.84825853025779","8.49e-01","8.48e-01","0.115158250201316","0.436779683724995","5.13e-01","4.37e-01"
"415","model 17 vs 6","epad","_visuospatial","st_trial_total","3.06040709126724","-0.136580469693435","0.273301484317043","7.27e-02","2.73e-01","0.0322905749032667","0.846714547186044","8.41e-01","8.47e-01"
"416","model 17 vs 6","epad","_visuospatial","rbans_visuo_constructional_index","3.05727452271231","-0.625761386716257","0.47310386290206","8.53e-02","4.73e-01","-1.01192487141775","0.393274325488161","1.44e-01","3.93e-01"
"417","model 17 vs 6","epad","_visuospatial","COMBINED PVALUES","0","4","0","0","0.39500255877096","4","0","0","0.443474213417768"
"418","model 17 vs 6","epad","_execfunc","mmse_calc_total","2.40766550522648","0.000356662755678706","0.890813921864961","1.34e-02","8.91e-01","0.00234169595614145","0.493305175253798","1.97e-01","4.93e-01"
"419","model 17 vs 6","epad","_execfunc","cdr_judgement","3.05464121132324","0.00017234833991004","0.0779890190880372","8.26e-03","8.26e-02","0.000120114031989141","0.372366136443191","4.3e-02","3.76e-01"
"420","model 17 vs 6","epad","_execfunc","COMBINED PVALUES","0","2","0","0","0.456102041157378","2","0","0","0.406772247469811"
"421","model 17 vs 7","adni","","MMSE","6.28609625668449","0.0285205759107981","0.328988230098499","3.11e-01","3.29e-01","0.0433269876545136","0.32379103948539","4.52e-01","3.23e-01"
"422","model 17 vs 7","adni","","CDRSB","6.33689839572193","-0.0231140445065252","0.102758361538359","2.29e-01","1.03e-01","-0.0387033311309694","0.0619000320509662","6.8e-02","6.13e-02"
"423","model 17 vs 7","adni","","EcogSPTotal","5.26884779516358","-0.00142742166234974","0.134624486975814","4.74e-02","1.34e-01","-0.00116611750327186","0.381064602711825","1.39e-01","3.81e-01"
"424","model 17 vs 7","adni","","ADAS13","6.03059805285118","-0.342078115304219","0.0516154158134401","1.11e-01","5.13e-02","-0.547415905841968","0.0486257209102752","1.41e-01","4.78e-02"
"425","model 17 vs 7","adni","","MOCA","5.16901408450704","0.0588861634063807","0.0677115206096723","1.47e-01","6.71e-02","0.0451645877893369","0.316021041415704","4.07e-01","3.15e-01"
"426","model 17 vs 7","adni","","GDTOTAL","6.2379679144385","-0.00575580219191607","0.19681752788634","4.29e-01","1.97e-01","-0.00691614024613064","0.27402435957579","5.33e-01","2.75e-01"
"427","model 17 vs 7","adni","","PTAU","2.27710843373494","0.280082775457641","0.358505022304879","2.63e-02","3.57e-01","0.572136482689804","0.205497623027753","7.23e-02","2.04e-01"
"428","model 17 vs 7","adni","","TAU","2.27710843373494","14.810113377244","0.506758907931969","3.21e-02","5.06e-01","31.2548577189071","0.341413446871365","7.51e-02","3.4e-01"
"429","model 17 vs 7","adni","","ABETA","2.27710843373494","118.082169937228","0.728745657222401","7.9e-01","7.28e-01","231.275057249767","0.623484894413474","8.5e-01","6.24e-01"
"430","model 17 vs 7","adni","","COMBINED PVALUES","0","8","0","0","0.0198908734940022","8","0","0","0.0301839443852195"
"431","model 17 vs 7","adni","_memory","EcogSPMem","5.26241134751773","-0.00163245697859822","0.16128255885393","1.04e-01","1.6e-01","-0.00149885558814649","0.351687212231379","2.03e-01","3.51e-01"
"432","model 17 vs 7","adni","_memory","MMSE_RECALL","5.60026737967914","-0.00170478616424738","0.514829467616359","5.83e-02","5.14e-01","-0.00574279816799049","0.125604522738848","1.26e-01","1.26e-01"
"433","model 17 vs 7","adni","_memory","ADAS_MEMORY","6.06805555555556","-0.0895196564269459","0.0594440286634207","3.86e-02","5.86e-02","-0.157030402611974","0.0296476215355585","8.36e-02","2.89e-02"
"434","model 17 vs 7","adni","_memory","MOCA_MEMORY","5.13411078717201","0.0520251541530297","0.0847942360087204","1.77e-01","8.32e-02","0.0200835837923277","0.626899175875634","7.67e-01","6.26e-01"
"435","model 17 vs 7","adni","_memory","CDMEMORY","6.39839572192513","-0.000970882276873663","0.0324947991658952","8.42e-02","3.25e-02","-0.00116391591595217","0.0684172137351026","1.13e-01","6.78e-02"
"436","model 17 vs 7","adni","_memory","COMBINED PVALUES","0","5","0","0","0.0050299159763723","5","0","0","0.0199110143902547"
