"","model-shift","table","test_cat","test_name","slope","p-val","slope-no-extreme","p-val-no-extreme"
"430","model 17 vs 7","adni","","COMBINED PVALUES","8","3.76604456154573e-07","8","0.000599501151367445"
"431","model 17 vs 7","adni","_memory","EcogSPMem.bl","-0.0103136504873538","0.0492505988643591","-0.0139808544013228","0.0707772363028189"
"432","model 17 vs 7","adni","_memory","MMSE_RECALL.bl","-0.0168011183871441","0.00637570663506024","-0.0179268414615693","0.0442642503719079"
"433","model 17 vs 7","adni","_memory","ADAS_MEMORY.bl","-0.0915419312727622","0.0133396493690435","-0.0866285825642695","0.107886912888031"
"434","model 17 vs 7","adni","_memory","MOCA_MEMORY.bl","0.0300564674901487","0.277383221394207","0.0340326158359219","0.408613287318368"
"435","model 17 vs 7","adni","_memory","CDMEMORY.bl","-0.00366131501211176","0.09765946973372","-0.0074347171284023","0.0203935128120333"
"436","model 17 vs 7","adni","_memory","COMBINED PVALUES","5","0.000113410176736898","5","0.00139072384509153"
"437","model 17 vs 7","adni","_language","EcogSPLang.bl","-0.00943174385375018","0.0363364174681966","-0.0158460772581791","0.0151238847287961"
"438","model 17 vs 7","adni","_language","MMSE_LANGUAGE.bl","-0.00355290198890169","0.377427565089268","-0.00647594296545007","0.270390370308238"
"439","model 17 vs 7","adni","_language","ADAS_LANGUAGE.bl","-0.00585208988943876","0.448917737764266","-0.0107836387815011","0.352234384840165"
"440","model 17 vs 7","adni","_language","MOCA_LANGUAGE.bl","0.0301796990459951","0.361982690190512","-0.00217347401431048","0.96464425908082"
"441","model 17 vs 7","adni","_language","COMBINED PVALUES","4","0.0977736426144083","4","0.249769175178899"
"442","model 17 vs 7","adni","_orientation","MMSE_ORIENTATION.bl","-0.00843266793858252","0.264879453211905","-0.00689794686931042","0.535034388347152"
"443","model 17 vs 7","adni","_orientation","ADAS_ORIENTATION.bl","-0.00906079602519656","0.20305428885371","-0.00704641184760237","0.510409474931474"
"444","model 17 vs 7","adni","_orientation","MOCA_ORIENTATION.bl","0.00389537021229359","0.495722155088543","-0.00220752246587663","0.796750390702626"
"445","model 17 vs 7","adni","_orientation","CDORIENT.bl","-0.00475231470480813","0.0308655277132408","-0.00786189505228983","0.0122126876345842"
"446","model 17 vs 7","adni","_orientation","COMBINED PVALUES","4","0.0475546785593548","4","0.256833906040133"
"447","model 17 vs 7","adni","_visuospatial","EcogSPVisspat.bl","-0.0116115309314904","0.00508566386583799","-0.0157379599920018","0.00877537526798423"
"448","model 17 vs 7","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00133528296320095","0.738626707337693","-0.00288571371445826","0.62628778346694"
"449","model 17 vs 7","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.013004379040592","0.0670584731083614","0.0183616963339969","0.0812130485316649"
"450","model 17 vs 7","adni","_visuospatial","COMBINED PVALUES","3","0.0238701132221525","3","0.0231969981377673"
"451","model 17 vs 7","adni","_execfunc","EcogSPEF.bl","-0.0115308195941042","0.0113999256834479","-0.0120364694492286","0.0707486491525344"
"452","model 17 vs 7","adni","_execfunc","MMSE_ATTCALC.bl","-0.01057333905407","0.0971045362968978","-0.0156452139797765","0.0940181769286116"
"453","model 17 vs 7","adni","_execfunc","MOCA_EF.bl","0.0154617286101152","0.343242538604973","0.0302459046528209","0.199270314373941"
"454","model 17 vs 7","adni","_execfunc","CDJUDGE.bl","-0.00403941137240964","0.0606615418278369","-0.00751462145585203","0.0150175814284966"
"455","model 17 vs 7","adni","_execfunc","COMBINED PVALUES","4","0.00285543132282756","4","0.00186431023471388"
"456","model 17 vs 7","epad","","mmse_total.bl","0.030592714756744","2.1111913007094e-05","0.0332567995088184","0.00102644890181179"
"457","model 17 vs 7","epad","","cdr_sum_of_box.bl","-0.0101051022200815","0.000523078488751816","-0.01087136637032","0.00896730193493293"
"458","model 17 vs 7","epad","","rbans_total_scale.bl","0.113477900565403","0.0579039573662466","0.159229639537901","0.0617059356303104"
"459","model 17 vs 7","epad","","flanker_score.bl","0.00955194373721189","0.0167381800746662","0.00789003314443464","0.17771852614086"
"460","model 17 vs 7","epad","","dotcount_total.bl","0.0307949545583824","0.173194705471938","0.0434087631982017","0.190147423499618"
"461","model 17 vs 7","epad","","fav_delay_total_correct.bl","0.0223138146306634","0.467479165460608","0.0382730794477085","0.402185992622427"
"462","model 17 vs 7","epad","","fav_learn_r2_correct.bl","0.0121718711792094","0.290300215607058","0.0174710571140882","0.306487527104355"
"463","model 17 vs 7","epad","","fav_learn_r1_correct.bl","0.00354128821746253","0.712092005702081","0.0132546892384709","0.35158083514576"
"464","model 17 vs 7","epad","","fav_rec_total_correct.bl","0.00082218964787499","0.912185350730501","0.0114431732380952","0.323869903741097"
"465","model 17 vs 7","epad","","gds_total.bl","-0.0489901426312246","0.0112982308799539","-0.0752079255261089","0.00627118762473879"
"466","model 17 vs 7","epad","","ptau_result.bl","-0.0880539359165086","0.0377121998150286","-0.0954045604383399","0.0977087974013868"
"467","model 17 vs 7","epad","","ttau_result.bl","-0.880306330537574","0.0256005649120507","-0.964348062776353","0.0752914493802448"
"468","model 17 vs 7","epad","","abeta_1_42_result.bl","3.56399346605304","0.0567938157970713","3.37813603892614","0.202765615146387"
"469","model 17 vs 7","epad","","st_trial_total.bl","0.0504391417822621","0.00460108939778216","0.0240753873850982","0.341564180089803"
"470","model 17 vs 7","epad","","fms_med_total.bl","0.0122559319293329","0.402107482165518","-0.00355494287871288","0.864002854695271"
"471","model 17 vs 7","epad","","COMBINED PVALUES","13","1.78942874652838e-07","13","7.63636329987742e-05"
"472","model 17 vs 7","epad","_memory","rbans_delayed_memory_index.bl","0.0849872431750605","0.204377428527904","0.0632848843746701","0.504965176512265"
"473","model 17 vs 7","epad","_memory","rbans_immediate_memory_index.bl","0.0785990894853941","0.198931278599745","0.113155504052118","0.195671690476295"
"474","model 17 vs 7","epad","_memory","mmse_recall_total.bl","0.0126477822987334","4.22979156121081e-05","0.0167986105209547","0.000126995010403532"
"475","model 17 vs 7","epad","_memory","cdr_memory.bl","-0.00357989102341471","0.000538624058977498","-0.00392559165229604","0.00683769608081616"
"476","model 17 vs 7","epad","_memory","COMBINED PVALUES","4","4.58167292425398e-06","4","0.000246704245824331"
"477","model 17 vs 7","epad","_language","rbans_language_index.bl","0.0782662921498005","0.0786263275228493","0.0759529362829455","0.227980900610555"
"478","model 17 vs 7","epad","_language","mmse_naming_total.bl","-5.62943863010425e-05","0.85269006611209","-0.000154828686358757","0.730392936258302"
"479","model 17 vs 7","epad","_language","COMBINED PVALUES","2","0.397803928919329","2","0.462954847355719"
"480","model 17 vs 7","epad","_orientation","mmse_orientation_total.bl","0.000919564604466896","0.723821374174496","0.00391339045889609","0.290042546480406"
"481","model 17 vs 7","epad","_orientation","cdr_orientation.bl","-0.00169146143174525","0.0117036909577701","-0.00118116321761255","0.211610969038475"
"482","model 17 vs 7","epad","_orientation","COMBINED PVALUES","2","0.118478426266815","2","0.169158367463207"
"483","model 17 vs 7","epad","_visuospatial","flanker_score.bl","0.00955194373721189","0.0167381800746662","0.00789003314443464","0.17771852614086"
"484","model 17 vs 7","epad","_visuospatial","fms_med_total.bl","0.0122559319293329","0.402107482165518","-0.00355494287871288","0.864002854695271"
"485","model 17 vs 7","epad","_visuospatial","st_trial_total.bl","0.0504391417822621","0.00460108939778216","0.0240753873850982","0.341564180089803"
"486","model 17 vs 7","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.099323579558236","0.140541945273808","0.202518317369386","0.0336767715522909"
"487","model 17 vs 7","epad","_visuospatial","COMBINED PVALUES","4","0.00122975665974951","4","0.151139302103736"
"488","model 17 vs 7","epad","_execfunc","mmse_calc_total.bl","0.0147578544983548","5.19483802904916e-05","0.0128979849068263","0.0117899444536253"
"489","model 17 vs 7","epad","_execfunc","cdr_judgement.bl","-0.00363639564593945","3.99346366006928e-05","-0.00468359292918521","0.000213827509480093"
"490","model 17 vs 7","epad","_execfunc","COMBINED PVALUES","2","1.56605052365756e-08","2","2.14261075538087e-05"
"491","model 17 vs 8","adni","","MMSE.bl","0.0511587814289813","0.00132825977354424","0.0400265378773409","0.0664104766273003"
"492","model 17 vs 8","adni","","CDRSB.bl","-0.0272943690209239","0.00698471394577649","-0.0262967523528405","0.0599647056410693"
"493","model 17 vs 8","adni","","EcogSPTotal.bl","-0.0147148986048034","0.00129348679007827","-0.0122493359558965","0.0523784882349262"
"494","model 17 vs 8","adni","","ADAS13.bl","-0.114372701473492","0.043633351374898","-0.123745250619685","0.113836509465884"
"495","model 17 vs 8","adni","","MOCA.bl","0.0450119485976171","0.0942396206022323","0.0503137750933778","0.171999512278732"
"496","model 17 vs 8","adni","","GDTOTAL.bl","-0.0116223334618813","0.235944257194054","-0.0148388905849142","0.273351310842986"
"497","model 17 vs 8","adni","","PTAU.bl","-0.154830025250711","0.116132345545953","-0.161382457126181","0.233848109827447"
"498","model 17 vs 8","adni","","TAU.bl","-1.30099983977907","0.151757750382343","-1.40567586073787","0.260610314261218"
"499","model 17 vs 8","adni","","ABETA.bl","3.13257300042696","0.339001940382786","0.99114812257022","0.825762912470494"
"500","model 17 vs 8","adni","","COMBINED PVALUES","8","1.50772599343898e-06","8","0.00671784612313494"
"501","model 17 vs 8","adni","_memory","EcogSPMem.bl","-0.0142547006787743","0.011213864500483","-0.0119392473065356","0.121398618421905"
"502","model 17 vs 8","adni","_memory","MMSE_RECALL.bl","-0.0211014473572745","0.00132778514086169","-0.0151431522128685","0.088839738408848"
"503","model 17 vs 8","adni","_memory","ADAS_MEMORY.bl","-0.0924722315747883","0.0191650106707045","-0.0888541238451641","0.102495282512025"
"504","model 17 vs 8","adni","_memory","MOCA_MEMORY.bl","0.0153769104156347","0.603600874589334","0.041456102979951","0.304783817576339"
"505","model 17 vs 8","adni","_memory","CDMEMORY.bl","-0.00550183636223067","0.0199384931727505","-0.00392432453464304","0.228530983084552"
"506","model 17 vs 8","adni","_memory","COMBINED PVALUES","5","2.13120965002468e-05","5","0.01213039421692"
"507","model 17 vs 8","adni","_language","EcogSPLang.bl","-0.0115800413255215","0.0162278849713248","-0.00989999884721066","0.138615317371404"
"508","model 17 vs 8","adni","_language","MMSE_LANGUAGE.bl","-0.00628603348405211","0.14348255245669","-0.00376943225547211","0.525276247316629"
"509","model 17 vs 8","adni","_language","ADAS_LANGUAGE.bl","-0.00607084132229411","0.4616765520892","-0.0109432741061464","0.342563518707004"
"510","model 17 vs 8","adni","_language","MOCA_LANGUAGE.bl","-0.00928365978820239","0.792589443804838","-0.0165757377342698","0.731947831451747"
"511","model 17 vs 8","adni","_language","COMBINED PVALUES","4","0.107088143682358","4","0.342752889744872"
"512","model 17 vs 8","adni","_orientation","MMSE_ORIENTATION.bl","-0.0111009781780115","0.169642898956418","-0.00781161197804879","0.482699802047886"
"513","model 17 vs 8","adni","_orientation","ADAS_ORIENTATION.bl","-0.0120485567396716","0.116307187491408","-0.0130731790107356","0.217921666915493"
"514","model 17 vs 8","adni","_orientation","MOCA_ORIENTATION.bl","0.00804290501458955","0.189245367769547","0.0041000939205679","0.630640065756625"
"515","model 17 vs 8","adni","_orientation","CDORIENT.bl","-0.00625369008979035","0.00790231934252075","-0.00634376839876816","0.044201806200244"
"516","model 17 vs 8","adni","_orientation","COMBINED PVALUES","4","0.00324781898413409","4","0.13643649643765"
"517","model 17 vs 8","adni","_visuospatial","EcogSPVisspat.bl","-0.0158133668913625","0.00034734455357137","-0.0109278867282929","0.0750425539953002"
"518","model 17 vs 8","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","9.20440928502008e-05","0.982807336419244","-0.00148989680356317","0.801384225429039"
"519","model 17 vs 8","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0146103960679432","0.0541119724504241","0.0194060396654145","0.0632468746600456"
"520","model 17 vs 8","adni","_visuospatial","COMBINED PVALUES","3","0.048042503471216","3","0.110399848299403"
"521","model 17 vs 8","adni","_execfunc","EcogSPEF.bl","-0.0160961638823146","0.00105296902150306","-0.0129480919795913","0.0582811379138664"
"522","model 17 vs 8","adni","_execfunc","MMSE_ATTCALC.bl","-0.0104741451677184","0.123719793674561","-0.0131360980194","0.153997373418004"
"523","model 17 vs 8","adni","_execfunc","MOCA_EF.bl","0.00917032021268233","0.598578617551103","0.00921210058999187","0.69302628548678"
"524","model 17 vs 8","adni","_execfunc","CDJUDGE.bl","-0.00362794324472851","0.113817477156462","-0.00483712746255832","0.125214561144733"
"525","model 17 vs 8","adni","_execfunc","COMBINED PVALUES","4","0.0047414943480366","4","0.0529570955964372"
"526","model 17 vs 8","epad","","mmse_total.bl","0.0269365753540952","0.000239875660328139","0.0321730407123527","0.0025505346519795"
"527","model 17 vs 8","epad","","cdr_sum_of_box.bl","-0.00842612067085027","0.00453641681612587","-0.0145822447247309","0.000745195926395887"
"528","model 17 vs 8","epad","","rbans_total_scale.bl","0.105793845765119","0.0839584656219623","0.254860980961615","0.00393851240502115"
"529","model 17 vs 8","epad","","flanker_score.bl","0.00942583727203118","0.0234378736555938","0.0201729497930155","0.00112362690108737"
"530","model 17 vs 8","epad","","dotcount_total.bl","0.022084397800774","0.346075184252293","0.0464937332895017","0.181484474690098"
"531","model 17 vs 8","epad","","fav_delay_total_correct.bl","-0.0131715830548435","0.681040596363962","-0.00636830655806589","0.892924076537336"
"532","model 17 vs 8","epad","","fav_learn_r2_correct.bl","-0.0073654834009216","0.541052264830282","-0.00265263442706132","0.880620833782524"
"533","model 17 vs 8","epad","","fav_learn_r1_correct.bl","-0.0063193922864014","0.529362572383951","-0.00634559784733512","0.668746111660347"
"534","model 17 vs 8","epad","","fav_rec_total_correct.bl","0.00405761647348691","0.601103659789258","0.0141921020033732","0.220102894363397"
"535","model 17 vs 8","epad","","gds_total.bl","-0.0610320953986769","0.00197430790222619","-0.0734915537521631","0.00975826268255096"
"536","model 17 vs 8","epad","","ptau_result.bl","-0.0200452533691317","0.643011623045597","-0.0185797860402911","0.76260442719858"
"537","model 17 vs 8","epad","","ttau_result.bl","-0.160864541334157","0.689452203483519","-0.123566801779292","0.830836317002632"
"538","model 17 vs 8","epad","","abeta_1_42_result.bl","4.46758382466073","0.0193295045955723","5.55825214233183","0.0429733345498289"
"539","model 17 vs 8","epad","","st_trial_total.bl","0.0260341098669953","0.151745016301603","0.0130044407618632","0.620574879499248"
"540","model 17 vs 8","epad","","fms_med_total.bl","0.0115662920045501","0.438293032953304","0.0378043545994058","0.0816274093306762"
"541","model 17 vs 8","epad","","COMBINED PVALUES","13","0.000311652147410734","13","0.000388376780539841"
"542","model 17 vs 8","epad","_memory","rbans_delayed_memory_index.bl","0.0918396912890829","0.178905584014275","0.15762120276481","0.110954384911619"
"543","model 17 vs 8","epad","_memory","rbans_immediate_memory_index.bl","0.127253869181646","0.0416554408004512","0.180534797712278","0.0459370707032179"
"544","model 17 vs 8","epad","_memory","mmse_recall_total.bl","0.0134119373206057","2.08660515686142e-05","0.0128670116217911","0.00430976417713041"
"545","model 17 vs 8","epad","_memory","cdr_memory.bl","-0.00268908178056192","0.0107845859471251","-0.00597566125681986","8.37340711692336e-05"
"546","model 17 vs 8","epad","_memory","COMBINED PVALUES","4","3.04213294492391e-06","4","1.66987128201473e-06"
"547","model 17 vs 8","epad","_language","rbans_language_index.bl","0.0358868104628454","0.429512202628134","0.0921702386262615","0.157085457024816"
"548","model 17 vs 8","epad","_language","mmse_naming_total.bl","0.000152179731348298","0.622728613239622","0.000284197482040275","0.541977687394446"
"549","model 17 vs 8","epad","_language","COMBINED PVALUES","2","0.538035939752113","2","0.262007773376768"
"550","model 17 vs 8","epad","_orientation","mmse_orientation_total.bl","-0.000229592471187738","0.9309854312248","0.00225792945517232","0.563293265531116"
"551","model 17 vs 8","epad","_orientation","cdr_orientation.bl","-0.00162967803770667","0.0172120011791758","-0.00227018857732404","0.022520033900306"
"552","model 17 vs 8","epad","_orientation","COMBINED PVALUES","2","0.327502404695623","2","0.0960178118846254"
"553","model 17 vs 8","epad","_visuospatial","flanker_score.bl","0.00942583727203118","0.0234378736555938","0.0201729497930155","0.00112362690108737"
"554","model 17 vs 8","epad","_visuospatial","fms_med_total.bl","0.0115662920045501","0.438293032953304","0.0378043545994058","0.0816274093306762"
"555","model 17 vs 8","epad","_visuospatial","st_trial_total.bl","0.0260341098669953","0.151745016301603","0.0130044407618632","0.620574879499248"
"556","model 17 vs 8","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.0270773598042503","0.693683782134303","0.129520266106176","0.188904779230918"
"557","model 17 vs 8","epad","_visuospatial","COMBINED PVALUES","4","0.0913169345676993","4","0.00599732538346988"
"558","model 17 vs 8","epad","_execfunc","mmse_calc_total.bl","0.0135053773350812","0.000283842299427321","0.015346771772817","0.00451512371220937"
"559","model 17 vs 8","epad","_execfunc","cdr_judgement.bl","-0.00267473460013522","0.00306028293878493","-0.00364452603496471","0.00572071907852275"
"560","model 17 vs 8","epad","_execfunc","COMBINED PVALUES","2","6.05847291965483e-06","2","0.000139310989562919"
"561","model 17 vs 9","adni","","MMSE.bl","0.0323806113188238","0.0320994441478861","0.0287403659157195","0.187199628991969"
"562","model 17 vs 9","adni","","CDRSB.bl","-0.0256048656325678","0.0075709450124576","-0.0222337367265093","0.105309891357659"
"563","model 17 vs 9","adni","","EcogSPTotal.bl","-0.00954412255387692","0.0275398928715546","-0.000294288552602386","0.961860845461187"
"564","model 17 vs 9","adni","","ADAS13.bl","-0.144165811915139","0.0071182304299516","-0.0768674828432246","0.311797670883374"
"565","model 17 vs 9","adni","","MOCA.bl","0.0315055030298385","0.214574140417836","0.035728033346525","0.314854822898869"
"566","model 17 vs 9","adni","","GDTOTAL.bl","0.0131464995902779","0.156891084408062","0.00705288146742552","0.59705179360519"
"567","model 17 vs 9","adni","","PTAU.bl","-0.166540172888291","0.0771779459663358","-0.169622029979904","0.217501361337841"
"568","model 17 vs 9","adni","","TAU.bl","-1.4852615536637","0.0871042869902068","-1.6268185613907","0.197696781938208"
"569","model 17 vs 9","adni","","ABETA.bl","3.88067670105511","0.216300431161746","-0.593957001148672","0.895852491108786"
"570","model 17 vs 9","adni","","COMBINED PVALUES","8","5.30101122448566e-06","8","0.322402154080495"
"571","model 17 vs 9","adni","_memory","EcogSPMem.bl","-0.00986455224839474","0.0635853957293482","-0.00119377130536023","0.874133184893127"
"572","model 17 vs 9","adni","_memory","MMSE_RECALL.bl","-0.00890043857719507","0.153623588565437","-0.00907582806818598","0.308547040396217"
"573","model 17 vs 9","adni","_memory","ADAS_MEMORY.bl","-0.101601948049425","0.00675825750602317","-0.0543908386664997","0.306380219000373"
"574","model 17 vs 9","adni","_memory","MOCA_MEMORY.bl","0.0208478036890269","0.456298588466178","0.0232541536055886","0.556200429568122"
"575","model 17 vs 9","adni","_memory","CDMEMORY.bl","-0.00494375651676301","0.0275116340934365","-0.00496346627933933","0.124898147393535"
"576","model 17 vs 9","adni","_memory","COMBINED PVALUES","5","0.000815012386875367","5","0.348698875370378"
"577","model 17 vs 9","adni","_language","EcogSPLang.bl","-0.00770848669086259","0.0915606158313546","-1.18031279005994e-05","0.998547437770461"
"578","model 17 vs 9","adni","_language","MMSE_LANGUAGE.bl","-0.00592428180846737","0.145761852007967","-0.00211281168078244","0.712302377275157"
"579","model 17 vs 9","adni","_language","ADAS_LANGUAGE.bl","-0.0146150066723539","0.0622813852710966","-0.00389408035794751","0.727430477561657"
"580","model 17 vs 9","adni","_language","MOCA_LANGUAGE.bl","-0.015302525325985","0.647470044863349","0.0381845425646534","0.428448133974387"
"581","model 17 vs 9","adni","_language","COMBINED PVALUES","4","0.0382224978326445","4","0.976217246416324"
"582","model 17 vs 9","adni","_orientation","MMSE_ORIENTATION.bl","-0.00779500939764826","0.308702009099617","-0.00804829659189834","0.473780223055388"
"583","model 17 vs 9","adni","_orientation","ADAS_ORIENTATION.bl","-0.0053709473452843","0.456332158951648","-0.00917415914218051","0.376473967442567"
"584","model 17 vs 9","adni","_orientation","MOCA_ORIENTATION.bl","0.0041028516754588","0.479214142601575","0.00467420409996895","0.573743396035224"
"585","model 17 vs 9","adni","_orientation","CDORIENT.bl","-0.00548930190532979","0.0138850733971698","-0.00568578161868952","0.0757781301198906"
"586","model 17 vs 9","adni","_orientation","COMBINED PVALUES","4","0.076225447197304","4","0.207726725797354"
"587","model 17 vs 9","adni","_visuospatial","EcogSPVisspat.bl","-0.00852762554353141","0.0414476945128289","0.00179770126496748","0.764197095857864"
"588","model 17 vs 9","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00405321814359096","0.318036486359088","0.000150547593129948","0.979028516903956"
"589","model 17 vs 9","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.017777393711081","0.0136002401732558","0.0165480478503685","0.107271933838875"
"590","model 17 vs 9","adni","_visuospatial","COMBINED PVALUES","3","0.00539307563034577","3","0.808779600516092"
"591","model 17 vs 9","adni","_execfunc","EcogSPEF.bl","-0.00995301963607811","0.030594279616183","3.76273436451296e-05","0.995542337262026"
"592","model 17 vs 9","adni","_execfunc","MMSE_ATTCALC.bl","-0.00855700702084809","0.184866689184601","-0.00564951367684351","0.546830517526575"
"593","model 17 vs 9","adni","_execfunc","MOCA_EF.bl","0.0081243147140797","0.622244993123668","0.0095399075330382","0.679600635671738"
"594","model 17 vs 9","adni","_execfunc","CDJUDGE.bl","-0.0050890870953772","0.0194105235043555","-0.00365352971032528","0.240246080204331"
"595","model 17 vs 9","adni","_execfunc","COMBINED PVALUES","4","0.0118517947216468","4","0.893802430510243"
"596","model 17 vs 9","epad","","mmse_total.bl","0.0186870563776578","0.0106560285370977","0.0299351706057295","0.00391121087499567"
"597","model 17 vs 9","epad","","cdr_sum_of_box.bl","-0.00733115000067244","0.0133095083017856","-0.00774615186287009","0.0642283401209015"
"598","model 17 vs 9","epad","","rbans_total_scale.bl","0.0946104822473595","0.119630261851519","0.154202629970906","0.0725212659469561"
"599","model 17 vs 9","epad","","flanker_score.bl","0.00965335720470843","0.0223634980801716","0.0103245841465559","0.0738822427918458"
"600","model 17 vs 9","epad","","dotcount_total.bl","0.0090327147042174","0.701672059489097","0.0192804074512722","0.56881009255247"
"601","model 17 vs 9","epad","","fav_delay_total_correct.bl","0.0270618852691077","0.396501531524256","0.0292313775153945","0.521774296350674"
"602","model 17 vs 9","epad","","fav_learn_r2_correct.bl","0.00986085635463507","0.413241644896187","0.0116838043399667","0.494314521764466"
"603","model 17 vs 9","epad","","fav_learn_r1_correct.bl","0.00407878863469395","0.684756681030901","0.00472029941127794","0.739803120709208"
"604","model 17 vs 9","epad","","fav_rec_total_correct.bl","0.00794909033508394","0.30917419102856","0.0188909140653073","0.089699151892267"
"605","model 17 vs 9","epad","","gds_total.bl","-0.0546640136487537","0.00544029362773509","-0.0787135792111641","0.00472826290750148"
"606","model 17 vs 9","epad","","ptau_result.bl","-0.0588011746118233","0.171821398432008","-0.0111264757708036","0.849410222870165"
"607","model 17 vs 9","epad","","ttau_result.bl","-0.575062657252461","0.151103014274064","-0.178941074119024","0.745451346795905"
"608","model 17 vs 9","epad","","abeta_1_42_result.bl","4.53975159922813","0.0168539232908617","5.47463556949911","0.0412345970316387"
"609","model 17 vs 9","epad","","st_trial_total.bl","0.0560143824584467","0.00197711617031865","0.0673660467268887","0.00876561172129087"
"610","model 17 vs 9","epad","","fms_med_total.bl","0.0169313792345093","0.255079700259761","0.032409552370414","0.125259077061217"
"611","model 17 vs 9","epad","","COMBINED PVALUES","13","8.79212733896398e-06","13","0.000481820207445091"
"612","model 17 vs 9","epad","_memory","rbans_delayed_memory_index.bl","0.0729946911733866","0.283758585169226","0.0861955000664015","0.374018673936488"
"613","model 17 vs 9","epad","_memory","rbans_immediate_memory_index.bl","0.0938884015810952","0.131308595337446","0.106702180363425","0.224723435693561"
"614","model 17 vs 9","epad","_memory","mmse_recall_total.bl","0.00555227849211079","0.077136592051156","0.00633762466461684","0.153294525306873"
"615","model 17 vs 9","epad","_memory","cdr_memory.bl","-0.00193559917932901","0.0656994179122114","-0.00317559455300378","0.0326409567702218"
"616","model 17 vs 9","epad","_memory","COMBINED PVALUES","4","0.0103730633484691","4","0.0243249603821344"
"617","model 17 vs 9","epad","_language","rbans_language_index.bl","0.0549616330411234","0.224667727826603","0.124779517962687","0.0496774757996491"
"618","model 17 vs 9","epad","_language","mmse_naming_total.bl","-3.84191737858295e-06","0.990059699149432","-4.98362154255176e-05","0.912635714975166"
"619","model 17 vs 9","epad","_language","COMBINED PVALUES","2","0.866849550183929","2","0.418534871402713"
"620","model 17 vs 9","epad","_orientation","mmse_orientation_total.bl","-0.00150936927595355","0.56834859319831","0.00241213560359217","0.520731413251071"
"621","model 17 vs 9","epad","_orientation","cdr_orientation.bl","-0.00123069833587872","0.0711990727015671","-0.000667422476634295","0.48966208309292"
"622","model 17 vs 9","epad","_orientation","COMBINED PVALUES","2","0.179958121900948","2","0.507354680851935"
"623","model 17 vs 9","epad","_visuospatial","flanker_score.bl","0.00965335720470843","0.0223634980801716","0.0103245841465559","0.0738822427918458"
"624","model 17 vs 9","epad","_visuospatial","fms_med_total.bl","0.0169313792345093","0.255079700259761","0.032409552370414","0.125259077061217"
"625","model 17 vs 9","epad","_visuospatial","st_trial_total.bl","0.0560143824584467","0.00197711617031865","0.0673660467268887","0.00876561172129087"
"626","model 17 vs 9","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.0286223148644186","0.676034219325705","0.14939536997285","0.123709266557904"
"627","model 17 vs 9","epad","_visuospatial","COMBINED PVALUES","4","0.00545642135832647","4","0.00109093632783975"
"628","model 17 vs 9","epad","_execfunc","mmse_calc_total.bl","0.0126561120980106","0.000649010434902436","0.0149864362585855","0.00425518032842471"
"629","model 17 vs 9","epad","_execfunc","cdr_judgement.bl","-0.00292448621073724","0.00116285021006463","-0.00292921815318796","0.0220935386771872"
"630","model 17 vs 9","epad","_execfunc","COMBINED PVALUES","2","4.76456416705504e-06","2","0.000512809334780212"
"631","model 17 vs 10","adni","","MMSE.bl","0.0348068903109427","0.0231470520764053","0.0274135410941254","0.190215917211521"
"632","model 17 vs 10","adni","","CDRSB.bl","-0.0189984327627522","0.0504259995708466","-0.0172552323029358","0.195610690959913"
"633","model 17 vs 10","adni","","EcogSPTotal.bl","-0.010002851309341","0.0227401241727032","-0.00711933060024752","0.235384249040706"
"634","model 17 vs 10","adni","","ADAS13.bl","-0.16882838194805","0.0019942681562653","-0.195030739012453","0.0087724602177918"
"635","model 17 vs 10","adni","","MOCA.bl","0.0377384115807993","0.142766559486612","0.0514106261509908","0.139841973315569"
"636","model 17 vs 10","adni","","GDTOTAL.bl","0.0108670789230763","0.249470482163715","0.00789088856756362","0.537052364926691"
"637","model 17 vs 10","adni","","PTAU.bl","-0.142336155073069","0.136204680299734","-0.181921118206929","0.170875999873479"
"638","model 17 vs 10","adni","","TAU.bl","-1.31188274789407","0.136054198141921","-1.68506938685552","0.168473997185071"
"639","model 17 vs 10","adni","","ABETA.bl","8.7529526747526","0.00589202503851997","12.3784419947896","0.00475895853671708"
"640","model 17 vs 10","adni","","COMBINED PVALUES","8","1.26952715892059e-06","8","0.000589133783066554"
"641","model 17 vs 10","adni","_memory","EcogSPMem.bl","-0.0111806075347337","0.0383967663284714","-0.0136416829264286","0.0633147820937268"
"642","model 17 vs 10","adni","_memory","MMSE_RECALL.bl","-0.00844567827413541","0.181920035500226","-0.00922057259579016","0.279664237250932"
"643","model 17 vs 10","adni","_memory","ADAS_MEMORY.bl","-0.113254493218975","0.00296294168714262","-0.153439275030901","0.00322071957072547"
"644","model 17 vs 10","adni","_memory","MOCA_MEMORY.bl","0.0201413782127044","0.477653028406833","0.0503332255724854","0.189031245893873"
